"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Enterococcus gallinarum-1353"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.194358358152204	0.234336808567907	0.712389241496728	0.958812092728573	1	0.650113828319496	0.972479117528067	NA	"abundance"	29	7
"Enterococcus sp. FDAARGOS_553-2420313"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.0690559204815293	-0.0522805817536813	0.468083308334991	0.972596894643507	1	0.999249069816821	1	NA	"abundance"	29	28
"Enterococcus sp. M190262-2582830"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.174172146475201	-0.0522805817536813	0.44166867892289	0.795364810729659	1	0.795364810729659	0.980223408873345	NA	"abundance"	29	29
"Escherichia coli-562"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.170546118744966	0.234336808567907	0.121963282384204	0.848219477172465	1	0.848219477172465	1	NA	"abundance"	29	29
"Gordonibacter urolithinfaciens-1335613"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.0522805817536813	-0.0522805817536813	0.611123872170548	1	1	0.610254385530991	0.972479117528067	NA	"abundance"	29	10
"Gordonibacter urolithinfaciens-1335613"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.029418651880943	0.234336808567907	0.498980552150565	0.739183622835468	1	0.412133481061011	0.858611418877107	NA	"abundance"	29	10
"Lactobacillus johnsonii-33959"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.422006799844795	0.234336808567907	0.479298065746529	0.749702989267178	1	0.588960014550374	0.972479117528067	NA	"abundance"	29	6
"Neglecta timonensis-1776382"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.122209342938313	0.234336808567907	0.239415615023189	0.767751970045104	1	0.94606085258207	1	NA	"abundance"	29	26
"[Clostridium] symbiosum-1512"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-10.7455584195657	0	289.632865471972	0.970404778953085	1	0.970404778953085	1	NA	"prevalence"	29	2
"[Clostridium] symbiosum-1512"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.367511642273021	0	1.47919419836873	0.803783195276143	1	0.803783195276143	0.980223408873345	NA	"prevalence"	29	2
"Anaeromassilibacillus senegalensis-1673717"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-10.9348346019819	0	236.512923707771	0.963124093537392	1	0.963124093537392	1	NA	"prevalence"	29	3
"Anaeromassilibacillus senegalensis-1673717"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.530999985029487	0	1.58703218205023	0.737936819922758	1	0.737936819922758	0.980223408873345	NA	"prevalence"	29	3
"Anaerostipes caccae-105841"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.367682365134147	0	1.47916882177652	0.80369060765824	1	0.80369060765824	0.980223408873345	NA	"prevalence"	29	4
"Bifidobacterium breve-1685"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0	0	3.09999615752731	1	1	0.0450301884435416	0.239198624165544	NA	"prevalence"	29	27
"Enterococcus faecalis-1351"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.209279266130398	0	0.905114365380231	0.817144989587283	1	0.759424188616063	0.980223408873345	NA	"prevalence"	29	17
"Enterococcus faecium-1352"	"PrePostFVT"	"During"	"PrePostFVTDuring"	1.50952713477964e-15	0	1.32361038810723	0.999999999999999	1	0.8884327652396	1	NA	"prevalence"	29	26
"Enterococcus gallinarum-1353"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-11.4884015364175	0	271.265223236321	0.96621874835236	1	0.96621874835236	1	NA	"prevalence"	29	7
"Enterococcus sp. FDAARGOS_375-2060307"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0	0	3.10000069536806	1	1	1	1	NA	"prevalence"	29	5
"Enterococcus sp. FDAARGOS_553-2420313"	"PrePostFVT"	"During"	"PrePostFVTDuring"	12.642474312859	0	788.458963726968	0.987206939988774	1	0.999249069816821	1	NA	"prevalence"	29	28
"Neglecta timonensis-1776382"	"PrePostFVT"	"During"	"PrePostFVTDuring"	21.5417576751577	0	31459.708063304	0.999453655625671	1	0.719323599468856	0.980223408873345	NA	"prevalence"	29	26
"Neglecta timonensis-1776382"	"PrePostFVT"	"Post"	"PrePostFVTPost"	29.0741997693874	0	812639.595411544	0.999971453698245	1	0.94606085258207	1	NA	"prevalence"	29	26
"Enterococcus gilvus-160453"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.90942850561369	0	1.18437908947255	0.10692346945778	0.445514456074082	0.000896338861178477	0.0224084715294619	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	29	21
"Bifidobacterium breve-1685"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.78621928885176	0	1.92860256038062	0.354356170660723	0.780360672013548	0.000594884779629365	0.0224084715294619	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	29	27
"Enterococcus gilvus-160453"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.810933972728678	0	1.53657356085612	0.59766957775235	0.933858715238046	0.0172361492830575	0.239198624165544	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	29	21
"[Clostridium] symbiosum-1512"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.970404778953085	1	"number of levels of each grouping factor must be < number of observations (problems: AnimalID)"	"abundance"	29	2
"[Clostridium] symbiosum-1512"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.803783195276143	0.980223408873345	"number of levels of each grouping factor must be < number of observations (problems: AnimalID)"	"abundance"	29	2
"Anaeromassilibacillus senegalensis-1673717"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.963124093537392	1	"grouping factors must have > 1 sampled level"	"abundance"	29	3
"Anaeromassilibacillus senegalensis-1673717"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.737936819922758	0.980223408873345	"grouping factors must have > 1 sampled level"	"abundance"	29	3
"Anaerostipes caccae-105841"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.198822615499317	0.504572146605026	"number of levels of each grouping factor must be < number of observations (problems: AnimalID)"	"abundance"	29	4
"Anaerostipes caccae-105841"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.80369060765824	0.980223408873345	"number of levels of each grouping factor must be < number of observations (problems: AnimalID)"	"abundance"	29	4
"Bifidobacterium catenulatum-1686"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.612924870718553	0.972479117528067	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	29	6
"Enterococcus gallinarum-1353"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.96621874835236	1	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	29	7
"Enterococcus sp. FDAARGOS_375-2060307"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	29	5
"Enterococcus sp. FDAARGOS_375-2060307"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.127815886121565	0.397598175823139	"No data points have the baseline factor level"	"abundance"	29	5
"[Ruminococcus] gnavus-33038"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.0342146597443196	0.239198624165544	"All logistic values are the same"	"prevalence"	29	29
"[Ruminococcus] gnavus-33038"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.262707096876871	0.625493087802074	"All logistic values are the same"	"prevalence"	29	29
"Bacteroides fragilis-817"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.338097663852614	0.768403781483214	"All logistic values are the same"	"prevalence"	29	29
"Bacteroides fragilis-817"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.0619550351436325	0.257521158348683	"All logistic values are the same"	"prevalence"	29	29
"Enterococcus avium-33945"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.0407372126742478	0.239198624165544	"All logistic values are the same"	"prevalence"	29	29
"Enterococcus avium-33945"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.0721059243376312	0.257521158348683	"All logistic values are the same"	"prevalence"	29	29
"Enterococcus sp. FDAARGOS_553-2420313"	"PrePostFVT"	"Post"	"PrePostFVTPost"	16.1891967636808	0	1832.21114911914	0.992950079973787	NA	0.0478397248331089	0.239198624165544	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	29	28
"Enterococcus sp. M190262-2582830"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.795364810729659	0.980223408873345	"All logistic values are the same"	"prevalence"	29	29
"Enterococcus sp. M190262-2582830"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.0664862299772163	0.257521158348683	"All logistic values are the same"	"prevalence"	29	29
"Erysipelatoclostridium ramosum-1547"	"PrePostFVT"	"During"	"PrePostFVTDuring"	21.5881847526165	0	63236.6540989457	0.999727612423195	NA	0.0225642011071998	0.239198624165544	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	29	28
"Erysipelatoclostridium ramosum-1547"	"PrePostFVT"	"Post"	"PrePostFVTPost"	28.3017671009328	0	1084770.8679306	0.99997918312182	NA	0.20182885864201	0.504572146605026	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	29	28
"Escherichia coli-562"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.495953206021127	0.956935003938901	"All logistic values are the same"	"prevalence"	29	29
"Escherichia coli-562"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.848219477172465	1	"All logistic values are the same"	"prevalence"	29	29
"Eubacterium limosum-1736"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.135183379779867	0.397598175823139	"All logistic values are the same"	"prevalence"	29	29
"Eubacterium limosum-1736"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.65733819980051	0.972479117528067	"All logistic values are the same"	"prevalence"	29	29
