tax_id	VIVO7-FEC-16S-JUN21_F27.fq	VIVO7-FEC-16S-MAY27_F18.fq	VIVO7-FEC-16S-JUN11_M14.fq	VIVO7-FEC-16S-JUN25_F21.fq	VIVO7-FEC-16S-MAY27_M13.fq	VIVO7-FEC-16S-MAY27_F2.fq	VIVO7-FEC-16S-MAY17_F18.fq	VIVO7-FEC-16S-JUN14_F21.fq	VIVO7-FEC-16S-MAY16_M13.fq	VIVO7-FEC-16S-JUL4_F19.fq	VIVO7-FEC-16S-MAY29_F21.fq	VIVO7-FEC-16S-JUL4_M12.fq	VIVO7-FEC-16S-JUL3_F27.fq	VIVO7-FEC-16S-JUN10_F27.fq	VIVO7-FEC-16S-JUN10_F21.fq	VIVO7-FEC-16S-MAY14_POOL-F11.fq	VIVO7-FEC-16S-JUN28_M26.fq	VIVO7-FEC-16S-JUL4_M14.fq	VIVO7-FEC-16S-JUL19_F21.fq	VIVO7-FEC-16S-MAY16_F15.fq	VIVO7-FEC-16S-MAY13_POOL-F2.fq	VIVO7-FEC-16S-JUN18_M26.fq	VIVO7-FEC-16S-MAY27_F15.fq	VIVO7-FEC-16S-JUN11_M12.fq	VIVO7-FEC-16S-JUN11_F19.fq	VIVO7-FEC-16S-JUN21_F21.fq	VIVO7-FEC-16S-JUN7_F16.fq	VIVO7-FEC-16S-MAY30_F16.fq	VIVO7-FEC-16S-JUN11_F15.fq	VIVO7-FEC-16S-MAY13_F8.fq	VIVO7-FEC-16S-MAY27_M12.fq	VIVO7-FEC-16S-JUN25_M20.fq	VIVO7-FEC-16S-MAY27_F19.fq	VIVO7-FEC-16S-JUN21_M26.fq	VIVO7-FEC-16S-MAY27_F8.fq	VIVO7-FEC-16S-JUN10_M26.fq	VIVO7-FEC-16S-JUL4_M13.fq	VIVO7-FEC-16S-JUL3_M26.fq	VIVO7-FEC-16S-JUL4_F18.fq	VIVO7-FEC-16S-MAY29_M20.fq	VIVO7-FEC-16S-MAY17_F19.fq	VIVO7-FEC-16S-APR16_F2.fq	VIVO7-FEC-16S-MAY16_M12.fq	VIVO7-FEC-16S-JUN14_M20.fq	VIVO7-FEC-16S-JUL19_M20.fq	VIVO7-FEC-16S-MAY16_M14.fq	VIVO7-FEC-16S-JUN28_F27.fq	VIVO7-FEC-16S-JUL4_F15.fq	VIVO7-FEC-16S-JUN10_M20.fq	VIVO7-FEC-16S-APR16_F11.fq	VIVO7-FEC-16S-JUN7_M17.fq	VIVO7-FEC-16S-JUN11_F18.fq	VIVO7-FEC-16S-JUN21_M20.fq	VIVO7-FEC-16S-MAY27_M14.fq	VIVO7-FEC-16S-AUG2_M26.fq	VIVO7-FEC-16S-JUN11_M13.fq	VIVO7-FEC-16S-JUN18_F27.fq	VIVO7-FEC-16S-JUL3_M25.fq	VIVO7-FEC-16S-JUN10_M25.fq	VIVO7-FEC-16S-JUN14_F23.fq	VIVO7-FEC-16S-MAY29_F23.fq	VIVO7-FEC-16S-JUN28_F29.fq	VIVO7-FEC-16S-MAY27_F11.fq	VIVO7-FEC-16S-JUN25_F23.fq	VIVO7-FEC-16S-MAY30_F15.fq	VIVO7-FEC-16S-JUN11_F16.fq	VIVO7-FEC-16S-JUN7_F19.fq	VIVO7-FEC-16S-JUN18_F29.fq	VIVO7-FEC-16S-JUN7_M12.fq	VIVO7-FEC-16S-APR30_F2.fq	VIVO7-FEC-16S-AUG2_F28.fq	VIVO7-FEC-16S-JUN21_M25.fq	VIVO7-FEC-16S-JUN21_F23.fq	VIVO7-FEC-16S-MAY30_F18.fq	VIVO7-FEC-16S-JUN7_M14.fq	VIVO7-FEC-16S-MAY2_F11.fq	VIVO7-FEC-16S-AUG2_M25.fq	VIVO7-FEC-16S-MAY30_M13.fq	VIVO7-FEC-16S-JUN21_F28.fq	VIVO7-FEC-16S-MAY27_M17.fq	VIVO7-FEC-16S-JUL3_F28.fq	VIVO7-FEC-16S-JUN10_F28.fq	VIVO7-FEC-16S-JUL19_F23.fq	VIVO7-FEC-16S-JUN10_F23.fq	VIVO7-FEC-16S-MAY17_M17.fq	VIVO7-FEC-16S-JUL4_F16.fq	VIVO7-FEC-16S-MAY16_F5.fq	VIVO7-FEC-16S-MAY29_F22.fq	VIVO7-FEC-16S-JUN28_F28.fq	VIVO7-FEC-16S-JUL19_F24.fq	VIVO7-FEC-16S-JUN14_F22.fq	VIVO7-FEC-16S-JUN10_F24.fq	VIVO7-FEC-16S-JUN18_F8.fq	VIVO7-FEC-16S-AUG2_F29.fq	VIVO7-FEC-16S-JUN21_F24.fq	VIVO7-FEC-16S-JUN7_M13.fq	VIVO7-FEC-16S-JUN18_F28.fq	VIVO7-FEC-16S-JUN25_F22.fq	VIVO7-FEC-16S-JUN6_F5.fq	VIVO7-FEC-16S-MAY30_M14.fq	VIVO7-FEC-16S-JUN11_M17.fq	VIVO7-FEC-16S-MAY30_M12.fq	VIVO7-FEC-16S-JUN25_F24.fq	VIVO7-FEC-16S-MAY27_F16.fq	VIVO7-FEC-16S-JUN21_F29.fq	VIVO7-FEC-16S-JUN18_M25.fq	VIVO7-FEC-16S-JUN7_F15.fq	VIVO7-FEC-16S-JUN21_F22.fq	VIVO7-FEC-16S-MAY30_F19.fq	VIVO7-FEC-16S-APR30_F5.fq	VIVO7-FEC-16S-JUL4_M17.fq	VIVO7-FEC-16S-JUN28_M25.fq	VIVO7-FEC-16S-JUN10_F22.fq	VIVO7-FEC-16S-JUL19_F22.fq	VIVO7-FEC-16S-JUN14_F24.fq	VIVO7-FEC-16S-MAY16_F16.fq	VIVO7-FEC-16S-JUN10_F29.fq	VIVO7-FEC-16S-JUL3_F29.fq
1776382	121.4052035033488		17.24040404040404		95.31328806983512	225.43818859541437			176.69676867108925			19.319414316702822	22.402724563644103				71.59243274224823	48.48992417448741		130.63106796116503	13.232782369153735	213.25863639123307	356.20933820102204	50.48286962520119			91.48570842306935	75.27399248785258	69.39913232104122	38.397905759162306	34.21044966320776			84.61416110826065	41.46964490263459	31.22429906542056	94.46253571821558	22.452209660842755				25.20565697543385	195.48324604170276	17.03923076923077		30.65481002425222	53.47533632286996	120.53057384760112						86.52548285010057	61.69125869010224	189.53836782495608	109.79833077840291	88.72960684675046				108.48518162802353			64.27659574468085	31.28808080808081		140.532319391635	74.60965084346803	83.23000299580586	77.54992588705039	18.250647668393785			12.234375		77.45200276243094	38.37864077669902	85.25631820792647		21.360035471475022					74.41429422275164			84.72579791923823		11.01774193548387		159.0385766392328	74.3987785162565		115.50769948475748	86.66846907739101			264.1876506198156		28.297203510920596		47.52210268059409	170.82951603199956	4.0	36.44125966434135					76.55167646042172				260.42732380918295	24.169244767970884	150.12883643938585
1796646																																																																			12.062678771297096																																																			
1834196																																																																																																										2.0												
1834207		11.334132693844923					29.427996422182467			16.37218871056048															44.31237322515213								66.62131794716065						44.25296854681517		146.22810411513217									260.8464373465497	109.9113712374582	92.54041629430316											74.47172706882304				68.35517970401692							83.99656943034195		108.7450611476952				28.525906735751292					22.33846153846154																39.33431865253669								102.67832875524071		77.46230780139746							
1839799																																																																																																13.050854223215712																						
2060307						63.57722915166848							12.181635769985377								15.081215437996176		27.894028503700355								16.1586558248375																							28.91916053069596	11.757621268973056			11.858437070228025													15.569201207909533																																															70.9286238088451
216816					15.049466537342395	18.03174434000009		22.095764780412097						26.29987595348304			14.11681809753191			19.092365616890355		26.99897341985904	50.178521019759145				17.090204817998515	13.04342077789246			13.080466050020238			18.12785227410091		11.079961650354736							17.053582757358623	36.083089740773126	18.42883676026845			19.76312179401309								16.006174031699942	13.095213762567768	24.198983683264043	32.32136341734033			17.079465776292643		17.09909202194012	10.043218085106384			76.28596471158406	12.668108840996313	11.03048232473949	10.071418946233662		39.09375746787464				15.157177088480571		10.030155083401468					24.804982440034397		11.061584276352916			12.103685378011177	36.1297870893148	19.03066812471545	12.229179018526066	10.002072753653229	15.081191781653729		19.074325384901098	18.183273754775804	16.12684989427723		34.02416746632548					45.21957777335192			14.043810537679787					28.074218273571237	37.17344080221918	11.069204710437168	16.02880070904043	31.218607825295773	39.17083850478291
2420313	130.57142527108468		363.06742914635	31.601001732544027	238.5608290351905	496.8847444452573		195.9876609734056	79.84237272110964			293.026586790968	82.42726842387599	62.80568351473752	31.33469523525208		83.44493355157735	1214.5018059149215	57.43039582783136	55.3032023477404	23.096506378032288	121.48924753465327	710.8686895021475	672.451228134499		144.24883436486218	714.6380278723824	728.69983698448	810.0829157278924	54.46809774886524	168.0068536329248	59.563016222889075		62.03984580288006	508.6926886409246	83.10768320962403	1919.223690495953	45.14761588453883		17.20757020757392	15.366800154975047	183.1650995557544	82.41893245021447	264.3030497173992	242.89002728721124		55.31870492087771	659.917001312982	43.150478085816296	41.36799874625196	13.607937124410045	18.1058048448009	143.645475929502	306.75560794167654	289.6780777048559	2534.999232219986	34.860862673105686	214.1885096311248	168.74361479136513	84.1457923253553	36.47103200859963	197.0952937260578	33.87004680700129	204.0093849442148	331.74860406195404	473.8865114175676		71.24173469679951	1374.1237142579253	245.68846581245796	253.13415092519872	37.50852802940119	383.9459916530381		178.99025924257165	31.803616465086847	651.711862419825	278.25144397379387	69.13673663159055		57.470129064211555	20.446192510596426	182.5083556515667	227.86182444258844		313.70597464896827	659.3442141020195	45.72641979228142	132.88015254077558	308.9425870416529	128.9123313262584	42.53570028578816	465.3433847433338	280.90826573557433	22.216978718613444	1689.8170267846049	46.8564031646869	185.21616988898347	27.411629681987296	1436.5277972353972	14.119998228647164	457.1543382381966	93.3030645845508	272.9647261895296	114.3458950144886	7.807339946147061	629.4118809980872	269.4826366141867	13.51128975789008	101.19413266722265		127.99556625084294	254.50243786484415	388.8472703583756	27.162491596124777	83.16247687145723		478.58582051638007
2576606																																																																																																										1.0												
2582830	130.571426692116		363.0674344837509	31.60100173254432	238.56082903515295	515.978943204451		195.9911520684921	79.84237272110698			293.0266017881798	82.42726842387617	62.80568351472882	31.334695235251033		83.44493355184039	1211.7328747129432	57.43039582783129	55.303202348950734	23.096506378008733	121.48426723249796	708.178843709476	672.451228134499		144.2488343648315	714.5081253442629	728.6998370204253	842.4456483439037	54.468097748869354	168.0068536329248	59.56301622048795		62.03984580224766	508.6926886409246	83.10768320962403	1937.409578995446	45.14761588445985		17.20757020757392	15.366800154975047	183.165099555786	82.4189324502299	264.3030497174017	266.37181807361384		55.31870492087779	658.9981559637372	43.150478085816296	41.368015555777376	13.60793712434343	18.10580484480083	160.26853018381382	308.38537062623186	289.678077703055	2525.554304491622	40.59013205742053	214.56960273606424	168.74361479136255	100.29230614914624	36.47103200859963	196.93937129748065	33.87004680709088	204.0093849444101	322.76776894655313	473.8865114175676		71.24173469680643	1388.4956178842997	245.68846593564615	253.5311817675471	37.50852802940101	459.10788474001833		180.3641784545505	31.803616465086847	629.6547786093952	278.251443973793	69.13673663159055		57.470129064211555	20.446192510599765	182.5089633924337	227.86182432979896		318.88552465973487	659.3442149922752	45.72641979228142	132.8801525407694	313.7885144884318	128.9123313257992	42.53570028575635	465.3433847433338	280.90826906068753	22.21697871845172	1657.8876127523615	46.85640316503407	185.21616988895087	35.87688452185031	1430.4766852531384	14.119998228647164	457.15453143612183	93.30306458452333	278.230789222079	114.34589501420116	9.192653821811714	635.7334203162156	273.2141608360943	13.51128975789008	101.19413266722265		127.99556625083926	254.50243786484432	387.4605116173387	27.1624915961248	83.16247687145935	71.50276824121751	478.5857945983162
292800										12.28005657708628															25.177484787018255								16.150622532645006						31.330336330336333		29.045308335630914									148.48181818181817	29.24247491638796	87.51104583784169											39.24861291464998				66.34473324213407							22.264150943396228		31.21386014424585				17.319300518134714					11.16923076923077																14.120011823825008								36.23941014890848		57.34222284278135							
29361																																																		98.49683778766482													39.24861291464998													11.08873699696504																																										
29363	24.08037094186238					12.021150965012778							20.36611323967646				63.52570454111323	31.25616120614671				129.15663894116932			14.35182692697046									19.138917393535145			20.097879282218596	13.82461573280984	17.181152181152182								33.295964126696546			32.10417690403933	28.23411371237458	53.31132677818925			63.68150603843552	15.042172523961662	26.19042752512349	86.7130248729608				79.37025938062716	32.20399048956966				29.15147369730133	47.1787072243346		17.047109047333734	84.59991914836272						132.77144523706068		14.042217116599655		24.41146911025717								40.34561764107441				262.1120869272361	47.36658994298217		13.050854223215712	26.202095302467058			14.009951309663498	10.085722731303576				29.14150567616013	1.0			15.099754228711868		10.060039095224798	34.24680262703077						101.0867498670052
33038	3208.6156267950646	392.5605253950007	347.85037525345007	365.7492562680734	3160.3880961542413	5776.164726891226	611.8993738819321	4912.600632786766	2521.944789554844	351.0049505693741	197.6923076923077	266.41798555975987	685.3197105151129	349.9871959026888	745.9400684931506	96.39842981793755	2006.484135227012	578.7430990257863	992.9466811751904	2134.4646123532953	421.4132231313179	5327.463222512064	11095.519959590409	762.2913315078986	1178.0538562983572	2045.080747802854	2014.615912174204	4712.921631985594	1257.2265879002684	1240.8958911167106	1088.330199777179	975.998844432804	1110.4085250029095	2009.462407630214	1718.4616265750285	445.1980705456738	1226.9755299309886	564.830057396128	740.432318322919	338.0781440781441	3455.013325043379	3871.579891851553	2954.298166364478	6166.79776476932	2652.464186130039	459.1043578728024	1765.695067198174	3043.391976630523	612.4391562986668	4969.423414414128	2324.279692189475	1868.4793256979033	1563.375971668289	2207.3045096115256	1482.8693572858815	2792.3741597218086	1762.8172386428846	1989.3564358607573	318.16347244726165	2512.048959911204	512.3106382781997	3733.5499472318375	1458.2369255769745	3415.7933376414935	2292.8545584972862	847.8060606060587	1865.7286587658912	3655.847908745315	1178.656812077698	2962.482529291418	2246.9338071035672	949.03686921131	6098.717813407891	862.9052067274193	286.48828124998795	1308.9555479821638	2095.227564401064	1065.502057017401	2349.06267940679	422.7948326918005	810.6642033697901	186.0557103064067	3061.538715874699	5057.440421148641	492.4616330474393	1987.1142977613324	4287.713258771571	992.6668641435484	2112.093105688164	4283.386903033067	8227.248372094686	1559.5689099733888	5356.0521784233115	1689.945427300907	523.1046544324029	2197.563129771203	2092.136558323181	2162.2576886025968	632.7327559542221	8295.861370907784	1007.0859065545984	1200.573936272092	2101.0400179184694	1254.7856298743384	3447.2543839015584	223.47754873541473	908.748423289132	3606.644115313654	2746.477704046426	488.8373916063664	1578.489021900441	2175.6792257172488	5868.456034607228	4684.414344844962	1645.2863477983803	3873.929116115056	925.4808023527908	4978.089351913228
33945	711.2471345708993		30.838755019587257	68.81684944241846	106.7272008315627	242.28354166616657		602.4560016093384	66.93951209615913	40.85700362257575	18.79058591579817	17.539729626299174	252.5437727332134	59.985750320203074	92.91677342517984		417.4642033894468	49.234663771165934	379.0976590827604	61.065952685875224	32.275162461639496	1682.1816627908472	380.79826560672234	78.69278816907813	32.319929479985724	376.535854873353	77.04097725544753	123.07884350739803	55.50494299961797	85.4147074603181	34.912289580983106	132.28281344981332	30.307654234848464	503.9390962521816	264.00868845139087	61.43898005852615	70.35788296908696	138.3090016532133	33.84598437579596		40.39267626741657	81.78429055899826	93.18374677666674	503.04220160808467	752.3984163742675	16.282046781720062	295.8642228966617	195.49857512486065	48.09233284069485	29.719415809327018	46.37570822879536	48.067651179235064	148.14340330450756	79.73212054994963	363.6357708584952	178.90867423428338	446.0575379291448	497.8168414952201	47.28278408922105	240.19259915496963	22.56145141055297	717.8579675225373	27.95112930641483	518.9405717403125	97.7674809805573	44.849190448081394	35.91817749204122	446.14559739372993	68.47874892980533	99.40963774497064	1192.685370178671	391.3883842237261	1215.6616070761395	31.69521454667484		23.304151213916224	693.9433186007803	37.0759351887796	675.5891103258031		219.98620202645208	30.722382549691147	845.0906835519563	505.769830915583		135.92939974223953	403.1219605198981	47.608320909857774	498.19411248367305	1691.9269893919952	581.528903935531	163.243422688616	648.1835127800985	1130.3617691566772	67.42943210894903	91.3806796667402	1004.7595817798862	500.4878633393534	48.65328570468813	377.22744755144265	53.92710417413608	48.75294716973139	311.30791461837276	31.38411160546545	650.3075282624403	117.43534678529406	68.86838821052847	585.2371068114228	46.29342826376622	36.30376378282816	65.09570149961051	417.013797797504	441.676298739391	2825.9868198809713	178.0113103460026	76.72145296878642	41.721736258119144	1363.114087651817
33959																																		12.087737301180091											16.081632653061227							10.05874090154514					12.087889626979273					18.08414023372287		13.075776258267007				11.041825095057035						10.120068610634648			13.076312154696131						18.175407103474804							17.06128834773145								13.10306553911205								1.0					11.06604300474727			23.10781467707977				
37482																																																																																																										1.0												
37734	28.724734259272836				27.82143847642705	53.70940347726577							17.456069019291697	21.064402960096416			27.710805333713996				11.886613633410963	17.257576927296405	12.389140462244804					17.592973462447908						13.659647398408165	14.27745028307455									14.452310202595305			30.381818822816747							13.209050692523402	33.8548774418917	17.576888832222153	13.856493970289126	52.34268512991402				34.7335748087661						20.221074463490755			33.819275768744625		21.748828760589728				81.05026401333684				20.374585787633965		18.71334266330584	10.201395066372845		12.713418626061133			16.57134586751225				49.94199263029872	40.430163893268											26.132373342444133		17.777044004357364	21.27980584400468				30.06178150437407	13.069433067917306	16.48764268529074				49.52963742451849
53345																																																																																			13.74465832946993																							4.038783582999785								21.539693097009312				
562	153.51236476043275		93.3010101010101	85.99615975422427	374.2295300955618	1591.053236714907		681.5277152441568	166.65717954205007			72.19360086767868	76.37292464878672	96.09475032741814	62.997407235925365		243.0109401075468	1279.4860727064035	122.97497045386898	112.54368932038837	46.823691460055095	467.5670583186292	913.5368647265444	70.67601747528167		477.12597390755786	389.091817068016	639.7380893024597	280.6138828635196	161.67539267015707	233.43600946659387	75.15373459028281		270.9667778347871	360.077892325315	57.4124208622249	377.839810401606	50.007194244604314		16.195360195360195	15.023435346015992	268.188190218616	314.7781219576954	815.8791817385505	989.0204081632652	17.371059013742926	143.27354260089731	291.28222013170273	25.689561925365066	39.12696560196561			222.61795906170627	347.2399557131698	106.13584356147284	404.1330351437106	162.1791858286493	241.989836854774	109.084601339014	155.16317366737073	34.35613747954174	237.1031719532554	13.082870971549994	229.3289989911445	292.2576462765957	247.27677099051627		271.02661808131825	194.59002361791593	1474.0606699961486	243.7283393993739	126.74060880829016	1521.6495333141638		87.6796875	14.096582000627157	253.4792817679558	161.59427695452223	184.55485353245265		115.95447827372156	37.82451253481894	202.95871265569065	429.5480908817099		302.6851697438952	907.1157680356118	131.64142320874817	146.2528654558279	527.8963335827494	290.4677419354839	100.82840901205392	542.1123432480086	131.7059457517514	44.45500359971202	344.35217879205226	157.2125718148023	202.59355178265335	89.08877203835446	867.6162703912996		250.63237395386815	172.48096162460803	184.0366188761003	238.15644293965343	30.856619375324055	256.1010748632849	705.4435826156277	13.08645366488362	110.49043869516308	13.078050823792235	148.0670584168683	472.24880687243245	501.3391070713999	215.34626379655603	245.7872918200908	91.64171974522291	523.4492098030233
571								28.048948444554338							12.20635988736231				10.16322089227421							26.131213726974515																		107.24692398227656					12.33098972417523				20.14642163454355											32.18652617419572									81.19416176346759										11.107193229679314	74.26757011310966			391.3466785297665	28.137098090419453		52.187470240119715	46.07419354838709	15.131311074918568						24.19027484143763					21.18187248021502					40.139037705227864					143.379149432584	71.33281884182244	21.132189176838654			
573						14.77218343692529		16.690751684494337																		10.32166676862673		16.45292745515141																																										15.578973317172816																	13.037983850690368					10.13453887065177																								12.675036110185363		
584				13.469278033794165	36.118719669214386	46.08107869921565		11.019229750490014										220.80965497245575					22.012936610608023			12.060560181680543					38.23520844711451													17.03923076923077	11.056122448979592									35.213859186224134		28.078722044728437														85.23554523666866			33.079337667614794											15.054252818132497			44.15150645624103			13.046867560029929	12.019354838709678													10.111084849917278									36.09545020680878					
623																																																																																																										1.1433806246759444												
71451						13.2134276863745																																																																																																				1.0002075389457592												
817	2522.4184883857706	411.1325201685484	1035.4384502468115	661.0241692311586	4968.330955319867	10268.06644717281	1485.6064400715563	10698.642179757871	5019.794564143179	609.9095198597198	709.6113360323886	593.8167509239679	980.6283524904212	2667.387964150415	1160.5770547945206	919.8871442743095	1988.4560039821936	1232.097709481009	1711.4864006016262	2803.5755429476567	1303.9380165289256	6996.485211939552	8194.815951808092	1695.2147620142562	1885.293407303529	4069.428191563618	4514.829923946532	6247.89301220208	2773.3902335507255	1788.4949218215547	3339.5415321726755	1271.5040562198428	1353.6240510173093	3963.894444806582	1498.9874659007453	2098.05466635144	3084.014363522226	940.951782559032	1520.4211347012592	1061.8083028083026	6649.372498919	3695.14931182444	5870.071901495717	12090.969060182251	7094.010204084514	542.5901374292644	2611.210762397102	3601.856740521585	898.1230574332889	8288.897177022978	2478.6542525414434	4040.5962201514367	3872.340536138785	3038.3174320104567	1698.173705445612	5019.752450912855	2582.7790822564502	3427.7597547985156	2037.2558329478425	2287.9059126400507	2153.3214402618655	2871.3507506793567	4917.983608397689	3466.089567537907	4737.385969000934	2319.364692304258	5263.339643822903	6224.578528060798	2576.049431207587	6548.909992286726	2360.7400528240228	1322.1548406332497	17656.34794148492	1821.6123499142352	950.2031250000122	3505.0143563531215	3246.9488945293797	1713.9092999489014	3029.106851508287	742.6923575129534	1838.9973396394944	990.5933147632312	2411.277292373042	8470.519811129763	2256.1846153846154	4004.2934016565946	5708.503825531778	4341.385035598041	2039.4709927702377	5777.71598669934	4842.800082134285	2569.063131042834	10197.113172844302	1313.0379019216884	673.0450935841943	5119.124884799864	2009.4991296714225	3611.4063799391665	2269.7389421589855	13074.286732977123	1493.6970431282314	2045.4835680751175	3420.3687213852168	1765.3954147955567	4002.922274135352	363.0	2204.6964384003145	8348.889366747224	2509.5879191509	789.8020264566084	3220.2185143814577	2161.577601106118	9420.976071661626	6100.463090763784	3661.8905209985014	5762.308697182608	2629.412420382265	8089.124595719932
930854																																																																																																																		16.895647462922142				
unassigned	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	1.0
