"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"NODE_148_length_1529_cov_3.214383"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_149_length_1341_cov_4.596423"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_149_length_1341_cov_4.596423"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_151_length_11622_cov_6.802715"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_151_length_11622_cov_6.802715"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_153_length_12400_cov_9.887809"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_153_length_12400_cov_9.887809"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_158_length_5208_cov_16.826121"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_158_length_5208_cov_16.826121"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_159_length_14466_cov_7.447367"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_159_length_14466_cov_7.447367"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_159_length_3508_cov_4.616276"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_159_length_3508_cov_4.616276"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_1604_length_1116_cov_1.593779"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_1604_length_1116_cov_1.593779"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_175_length_2545_cov_8.803614"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_175_length_2545_cov_8.803614"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_175_length_8062_cov_4.755589"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_175_length_8062_cov_4.755589"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_177_length_3368_cov_6.261093"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_177_length_3368_cov_6.261093"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_177_length_5120_cov_13.319842"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	22
"NODE_177_length_5120_cov_13.319842"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	22
"NODE_177_length_6844_cov_8.175725"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_177_length_6844_cov_8.175725"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_178_length_5905_cov_7.559658"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_178_length_5905_cov_7.559658"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_181_length_2892_cov_40.830455"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_181_length_2892_cov_40.830455"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_187_length_2850_cov_5.341324"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_187_length_2850_cov_5.341324"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_190_length_3286_cov_3.972764"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_190_length_3286_cov_3.972764"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_192_length_7497_cov_5.865493"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_192_length_7497_cov_5.865493"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_197_length_4114_cov_4.814240"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_197_length_4114_cov_4.814240"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_213_length_6728_cov_11.658025"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_213_length_6728_cov_11.658025"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_217_length_2444_cov_4.637505"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	2
"NODE_217_length_2444_cov_4.637505"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	2
"NODE_222_length_1353_cov_3.577042"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	5
"NODE_222_length_1353_cov_3.577042"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	5
"NODE_225_length_2373_cov_13.590164"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	2
"NODE_225_length_2373_cov_13.590164"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	2
"NODE_229_length_4253_cov_7.022868"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_229_length_4253_cov_7.022868"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_232_length_3859_cov_5.182177"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_232_length_3859_cov_5.182177"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_233_length_5621_cov_11.496407"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_233_length_5621_cov_11.496407"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_24_length_29177_cov_10.095976"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	2
"NODE_24_length_29177_cov_10.095976"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	2
"NODE_241_length_6412_cov_5.785433"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_241_length_6412_cov_5.785433"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_242_length_11721_cov_8.904937"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_242_length_11721_cov_8.904937"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_244_length_1884_cov_3.414434"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	4
"NODE_244_length_1884_cov_3.414434"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	4
"NODE_245_length_2989_cov_21.227676"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	8
"NODE_245_length_2989_cov_21.227676"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	8
"NODE_245_length_4271_cov_6.865038"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	12
"NODE_245_length_4271_cov_6.865038"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	12
"NODE_25_length_41950_cov_8.418546"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_25_length_41950_cov_8.418546"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_25_length_64430_cov_10.074175"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	10
"NODE_25_length_64430_cov_10.074175"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	10
"NODE_250_length_2172_cov_5.605102"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_250_length_2172_cov_5.605102"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_250_length_3884_cov_34.956385"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_250_length_3884_cov_34.956385"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_254_length_4664_cov_6.991972"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_254_length_4664_cov_6.991972"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_26_length_40087_cov_66.732839"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	14
"NODE_26_length_40087_cov_66.732839"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	14
"NODE_262_length_4295_cov_8.188443"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_262_length_4295_cov_8.188443"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_267_length_1101_cov_2.931166"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	10
"NODE_267_length_1101_cov_2.931166"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	10
"NODE_267_length_4368_cov_4.549038"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_267_length_4368_cov_4.549038"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_269_length_5610_cov_6.458146"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_269_length_5610_cov_6.458146"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_273_length_3857_cov_5.688059"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_273_length_3857_cov_5.688059"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_273_length_5592_cov_9.036662"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_273_length_5592_cov_9.036662"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_275_length_3206_cov_5.058077"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_275_length_3206_cov_5.058077"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_278_length_4850_cov_6.859437"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	31
"NODE_278_length_4850_cov_6.859437"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	31
"NODE_288_length_2524_cov_4.504253"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	7
"NODE_288_length_2524_cov_4.504253"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	7
"NODE_288_length_3117_cov_4.919334"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_288_length_3117_cov_4.919334"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_292_length_9196_cov_7.239689"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_292_length_9196_cov_7.239689"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_293_length_1673_cov_2.770705"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_293_length_1673_cov_2.770705"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_30_length_34336_cov_218.813629"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	5
