"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"NODE_2205_length_3140_cov_13.088493"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.0411688329398	-0.289783364067339	0.527448558093762	0.00338128074133427	0.232728914958528	0.00338128074133427	0.177850570113042	NA	"abundance"	26	25
"NODE_2297_length_1338_cov_4.257989"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.22884457703806	-0.289783364067339	0.54829965192563	0.00207812484320219	0.232728914958528	0.00207812484320219	0.166580652463964	NA	"abundance"	26	25
"NODE_253_length_10761_cov_24.310854"	"PrePostFVT"	"Post"	"PrePostFVTPost"	2.49711184859174	-0.289783364067339	0.673925366446854	0.00182165283616568	0.232728914958528	0.00363998725327585	0.177850570113042	NA	"abundance"	26	18
"NODE_322_length_15127_cov_72.883028"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.71552461167642	-0.289783364067339	0.415577798984689	0.00285816555404999	0.232728914958528	0.00285816555404999	0.177850570113042	NA	"abundance"	26	25
"NODE_3241_length_1490_cov_2.567944"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.7803714415065	-0.289783364067339	0.602672256760137	0.00291507401051102	0.232728914958528	0.00582165036453528	0.178705918231657	NA	"abundance"	26	13
"NODE_335_length_20808_cov_107.089963"	"PrePostFVT"	"Post"	"PrePostFVTPost"	3.29918170135295	-0.289783364067339	0.858336130959347	0.00386140295109921	0.232728914958528	0.00770789546944767	0.178705918231657	NA	"abundance"	26	13
"NODE_358_length_13097_cov_6.583346"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.27069020984627	-0.289783364067339	0.381325850417026	0.00230150816008193	0.232728914958528	0.00459771938035294	0.177850570113042	NA	"abundance"	26	11
"NODE_369_length_11021_cov_18.926774"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.924548231506385	-0.289783364067339	0.343078805370041	0.00395941837775604	0.232728914958528	0.00790315976162197	0.178705918231657	NA	"abundance"	26	18
"NODE_371_length_7093_cov_11.975703"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.68975477723529	-0.289783364067339	0.417109948392212	0.00340414064815582	0.232728914958528	0.00340414064815582	0.177850570113042	NA	"abundance"	26	25
"NODE_3714_length_1904_cov_5.448891"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.19972964870767	-0.289783364067339	0.530745866651355	0.00177542936122646	0.232728914958528	0.00177542936122646	0.166580652463964	NA	"abundance"	26	25
"NODE_372_length_12857_cov_13.769099"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.86159195442478	-0.289783364067339	0.488805927957828	0.00453372019846925	0.232728914958528	0.00453372019846925	0.177850570113042	NA	"abundance"	26	24
"NODE_420_length_8092_cov_8.250467"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.9829476464854	-0.289783364067339	0.529074519492014	0.0046949144248063	0.232728914958528	0.0046949144248063	0.177850570113042	NA	"abundance"	26	24
"NODE_52_length_84715_cov_387.896220"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.529838515945464	-0.289783364067339	0.239946337067367	0.00401122175125238	0.232728914958528	0.00800635360256705	0.178705918231657	NA	"abundance"	26	25
"NODE_554_length_7991_cov_8.091482"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.06418659379973	-0.289783364067339	0.531277032634889	0.00329791934659947	0.232728914958528	0.00329791934659947	0.177850570113042	NA	"abundance"	26	25
"NODE_562_length_6184_cov_8.894926"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.20257731851358	-0.289783364067339	0.565060368900832	0.00321610198876253	0.232728914958528	0.00321610198876253	0.177850570113042	NA	"abundance"	26	23
"NODE_590_length_6739_cov_4.358767"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.98454857177853	-0.289783364067339	0.517781760004826	0.004252167017138	0.232728914958528	0.004252167017138	0.177850570113042	NA	"abundance"	26	23
"NODE_599_length_6553_cov_10.773161"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.85658681295833	-0.289783364067339	0.642297271660019	0.0038579368362785	0.232728914958528	0.00770098999592427	0.178705918231657	NA	"abundance"	26	25
"NODE_661_length_9488_cov_99.243613"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.95027759651876	-0.289783364067339	0.664325257742965	0.00429556026998748	0.232728914958528	0.00857266870194187	0.184541673930142	NA	"abundance"	26	20
"NODE_687_length_2813_cov_6.951777"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.61373681503275	-0.289783364067339	0.407168448876389	0.00411684808368063	0.232728914958528	0.00411684808368063	0.177850570113042	NA	"abundance"	26	26
"NODE_830_length_4810_cov_5.175605"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.94138823618101	-0.289783364067339	0.499329035454095	0.00349961413796271	0.232728914958528	0.00349961413796271	0.177850570113042	NA	"abundance"	26	25
"NODE_835_length_5286_cov_13.774995"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.17315706659723	-0.289783364067339	0.585614983625552	0.00430480555073646	0.232728914958528	0.00430480555073646	0.177850570113042	NA	"abundance"	26	25
"NODE_852_length_3922_cov_6.695112"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.99903152056997	-0.289783364067339	0.491304027862037	0.00239202545180878	0.232728914958528	0.00239202545180878	0.166580652463964	NA	"abundance"	26	25
"NODE_865_length_2666_cov_5.653007"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.94396889336975	-0.289783364067339	0.513047433683746	0.00430541033333689	0.232728914958528	0.00430541033333689	0.177850570113042	NA	"abundance"	26	25
"NODE_898_length_3266_cov_36.398941"	"PrePostFVT"	"Post"	"PrePostFVTPost"	2.51218473255411	-0.289783364067339	0.832463232764288	0.00372632857427285	0.232728914958528	0.00743877162390225	0.178705918231657	NA	"abundance"	26	22
"NODE_902_length_5520_cov_8.255810"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.06806865085125	-0.289783364067339	0.510461092241527	0.00236261736332193	0.232728914958528	0.00236261736332193	0.166580652463964	NA	"abundance"	26	25
"NODE_977_length_3003_cov_5.709634"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.24513432662068	-0.289783364067339	0.610348226268096	0.00438835562688749	0.232728914958528	0.00438835562688749	0.177850570113042	NA	"abundance"	26	25
"NODE_674_length_8037_cov_6.040967"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.20451547982913	-0.289783364067339	0.606996213862123	0.00495852531555824	0.239261765547704	0.00495852531555824	0.178705918231657	NA	"abundance"	26	25
"NODE_831_length_3694_cov_7.206650"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.25385739515451	-0.289783364067339	0.623419502423167	0.00500051157184362	0.239261765547704	0.00500051157184362	0.178705918231657	NA	"abundance"	26	26
"NODE_1021_length_3863_cov_7.928834"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.52220883527863	-0.289783364067339	0.398456043225005	0.00591687971000355	0.240208833248945	0.00591687971000355	0.178705918231657	NA	"abundance"	26	26
"NODE_1070_length_3145_cov_8.108414"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.74082033948991	-0.289783364067339	0.645312459980683	0.00546953216372167	0.240208833248945	0.0109091485453534	0.22610509068405	NA	"abundance"	26	24
"NODE_1158_length_3043_cov_3.853414"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.04211218193391	-0.289783364067339	0.574777574389464	0.00634698080293183	0.240208833248945	0.00634698080293183	0.178705918231657	NA	"abundance"	26	25
"NODE_124_length_39539_cov_31.076005"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.73606384538732	-0.289783364067339	0.534354318916608	0.00613799316595392	0.240208833248945	0.0122383113718025	0.234141759322069	NA	"abundance"	26	7
"NODE_177_length_43590_cov_15.368715"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.859395546734419	-0.289783364067339	0.342147651230728	0.00564400275439293	0.240208833248945	0.0112561507416943	0.229857652564955	NA	"abundance"	26	16
"NODE_18_length_170276_cov_137.036740|provirus_122720_154544"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.97856200235	-0.289783364067339	0.541889315677758	0.00545339399475362	0.240208833248945	0.00545339399475362	0.178705918231657	NA	"abundance"	26	25
"NODE_1811_length_4326_cov_11.406696"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.2102298630747	-0.289783364067339	0.618287891994922	0.00550400690852052	0.240208833248945	0.00550400690852052	0.178705918231657	NA	"abundance"	26	25
"NODE_201_length_27274_cov_8.129836"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.01314099017532	-0.289783364067339	0.552125247490281	0.00538348207183306	0.240208833248945	0.00538348207183306	0.178705918231657	NA	"abundance"	26	25
"NODE_266_length_13446_cov_8.802479"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.9475856297664	-0.289783364067339	0.532578933527529	0.00576069650941483	0.240208833248945	0.00576069650941483	0.178705918231657	NA	"abundance"	26	24
"NODE_281_length_12466_cov_5.775038"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.10926418746926	-0.289783364067339	0.582495717069483	0.00536171346930389	0.240208833248945	0.00536171346930389	0.178705918231657	NA	"abundance"	26	25
"NODE_403_length_4567_cov_8.259087"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.65095302204885	-0.289783364067339	0.443237629835689	0.00616842379980345	0.240208833248945	0.00616842379980345	0.178705918231657	NA	"abundance"	26	26
"NODE_444_length_12751_cov_9.040013"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.28816363761266	-0.289783364067339	0.637594601343013	0.00591446274327657	0.240208833248945	0.0117939446170115	0.233332472479739	NA	"abundance"	26	22
"NODE_483_length_7947_cov_8.551191"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.04571963525365	-0.289783364067339	0.571504566224818	0.00625412349191256	0.240208833248945	0.00625412349191256	0.178705918231657	NA	"abundance"	26	25
"NODE_732_length_3221_cov_7.692988"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.61452715130006	-0.289783364067339	0.611002435465353	0.00638174371012076	0.240208833248945	0.0127227607674599	0.240764418436387	NA	"abundance"	26	25
"NODE_938_length_3852_cov_8.090071"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.13486334988043	-0.289783364067339	0.604475651864523	0.00622678416957444	0.240208833248945	0.00622678416957444	0.178705918231657	NA	"abundance"	26	25
"NODE_954_length_4585_cov_15.544371"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.19907064380266	-0.289783364067339	0.605776162872314	0.00569333457685691	0.240208833248945	0.0113542550951098	0.229857652564955	NA	"abundance"	26	22
"NODE_1700_length_2749_cov_7.180772"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.0507272661519	-0.289783364067339	0.582144427067968	0.00665899181810632	0.24467009850447	0.00665899181810632	0.178705918231657	NA	"abundance"	26	25
"NODE_760_length_4785_cov_34.652643"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.57573517961752	-0.289783364067339	0.42260944434013	0.00667360877961184	0.24467009850447	0.00667360877961184	0.178705918231657	NA	"abundance"	26	26
"NODE_89_length_11981_cov_11.675918"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.80069191209438	-0.289783364067339	0.67735183138168	0.00677447550475529	0.245183901922105	0.0135030574911461	0.252783044000917	NA	"abundance"	26	25
"NODE_1723_length_3057_cov_7.331113"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.14150268347825	-0.289783364067339	0.616615792427139	0.00701860784844192	0.247669124451894	0.00701860784844192	0.178705918231657	NA	"abundance"	26	25
"NODE_4865_length_1122_cov_8.839738"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.19510671628215	-0.289783364067339	0.384373589480024	0.00699167073739317	0.247669124451894	0.0139344580150862	0.258083951109203	NA	"abundance"	26	10
"NODE_321_length_8192_cov_6.306624"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.01625534916492	-0.289783364067339	0.568619923675292	0.00711387307838916	0.247931650620896	0.00711387307838916	0.178705918231657	NA	"abundance"	26	23
"NODE_1299_length_4337_cov_85.098085"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.06447886958386	-0.289783364067339	0.596428502926032	0.00743494023200353	0.251255088313055	0.00743494023200353	0.178705918231657	NA	"abundance"	26	25
"NODE_2460_length_2605_cov_26.049804"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.08549550243942	-0.289783364067339	0.599753216350596	0.00768116507511447	0.251255088313055	0.00768116507511447	0.178705918231657	NA	"abundance"	26	23
"NODE_446_length_8151_cov_7.545949"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.05101164597629	-0.289783364067339	0.582980771528305	0.00761261399525482	0.251255088313055	0.00761261399525482	0.178705918231657	NA	"abundance"	26	22
"NODE_663_length_9363_cov_7.272561"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.23224820411161	-0.289783364067339	0.645444917394999	0.00735799319299114	0.251255088313055	0.00735799319299114	0.178705918231657	NA	"abundance"	26	23
"NODE_72_length_64029_cov_53.309454|provirus_26592_63618"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.82006440678927	-0.289783364067339	0.51638102818447	0.00774324926788374	0.251255088313055	0.00774324926788374	0.178705918231657	NA	"abundance"	26	26
"NODE_920_length_3634_cov_6.538698"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.5429150029894	-0.289783364067339	0.299705951571844	0.00771420955753406	0.251255088313055	0.0153689100859706	0.278721588121612	NA	"abundance"	26	11
"NODE_440_length_4091_cov_6.641724"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.67031172698304	-0.289783364067339	0.465555242779609	0.00788281474077896	0.25287711378658	0.00788281474077896	0.178705918231657	NA	"abundance"	26	26
"NODE_1516_length_3749_cov_10.734164"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.90227307075366	-0.289783364067339	0.310257322231843	0.00828869589554975	0.257836024543227	0.0165086893114506	0.291111341061043	NA	"abundance"	26	13
"NODE_19_length_128753_cov_65.537825|provirus_112776_127566"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.25432876241921	-0.289783364067339	0.663223277230062	0.00822059647596126	0.257836024543227	0.0163736147455019	0.291111341061043	NA	"abundance"	26	23
"NODE_737_length_7618_cov_6.145577"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.79868619657071	-0.289783364067339	0.28016668088742	0.00831139859491095	0.257836024543227	0.0165537178432184	0.291111341061043	NA	"abundance"	26	13
"NODE_1338_length_4214_cov_5.262804"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.94973826132511	-0.0088626670314581	0.0762074071002518	0.00853305727443585	0.257847976742934	0.0169933014824229	0.294839980145314	NA	"abundance"	26	5
"NODE_386_length_12222_cov_6.937372"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.96436666024529	-0.289783364067339	0.574645554721531	0.00852609840883814	0.257847976742934	0.00852609840883814	0.184541673930142	NA	"abundance"	26	25
"NODE_864_length_5862_cov_26.281901"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.98616184917542	-0.289783364067339	0.582922722249094	0.008585798729662	0.257847976742934	0.008585798729662	0.184541673930142	NA	"abundance"	26	25
"NODE_1263_length_3025_cov_5.382155"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.0906422411904	-0.289783364067339	0.616453269472699	0.00870501439564632	0.258676375146416	0.0173342515156642	0.295871881262465	NA	"abundance"	26	24
"NODE_116_length_38613_cov_286.577597"	"PrePostFVT"	"Post"	"PrePostFVTPost"	4.33599934747492	-0.289783364067339	1.46412287055883	0.00917281429540146	0.264233211795085	0.018261488068705	0.305704333919379	NA	"abundance"	26	16
"NODE_259_length_15570_cov_23.236932"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.34949798930084	-0.289783364067339	0.701581278139453	0.00903668622472726	0.264233211795085	0.0179917107515304	0.304112314741887	NA	"abundance"	26	22
"NODE_765_length_5828_cov_11.426295"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.8467353744792	-0.289783364067339	0.536165058150658	0.0090914231957862	0.264233211795085	0.0090914231957862	0.193026436388583	NA	"abundance"	26	24
"NODE_115_length_39977_cov_22.569661"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-1.94674184060604	-0.0088626670314581	0.643912258263227	0.00953192557910493	0.271804302119325	0.0189729935529643	0.314590302625817	NA	"abundance"	26	17
"NODE_570_length_6989_cov_7.928613"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.92269332110015	-0.289783364067339	0.571147843667401	0.0096828967044039	0.273348173965322	0.0192720349202196	0.31646672073525	NA	"abundance"	26	25
"NODE_1322_length_2624_cov_4.678863"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.08963788579438	-0.289783364067339	0.632631180957811	0.0100062833258316	0.277266440515641	0.0199124409456664	0.31646672073525	NA	"abundance"	26	25
"NODE_3241_length_1490_cov_2.567944"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-2.15046211049021	-0.0088626670314581	0.640726239923069	0.0100325750673676	0.277266440515641	0.0199644975722529	0.31646672073525	NA	"abundance"	26	13
"NODE_499_length_7571_cov_37.322113"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.84457384324153	-0.289783364067339	0.544073379942171	0.0101163455094265	0.277266440515641	0.020130350572387	0.31646672073525	NA	"abundance"	26	24
"NODE_41_length_88707_cov_853.230034"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.8841839104696	-0.289783364067339	0.409736449732373	0.010231628789416	0.277729693005013	0.0203585713511476	0.31646672073525	NA	"abundance"	26	25
"NODE_281_length_6882_cov_6.653288"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.15059347263857	-0.289783364067339	0.660950613065862	0.0105885749427483	0.284681400603604	0.0105885749427483	0.222104927413551	NA	"abundance"	26	26
"NODE_1627_length_2508_cov_5.315124"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.99684761400876	-0.289783364067339	0.601715640430992	0.0108112265839722	0.287925402325975	0.0215055705476943	0.331338038261379	NA	"abundance"	26	23
"NODE_6522_length_1270_cov_9.375309"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.2179953517427	-0.289783364067339	0.520634166150028	0.010929947594554	0.288366748218934	0.0217404314346883	0.332018343226249	NA	"abundance"	26	21
"NODE_535_length_9302_cov_18.873472"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.1703638624706	-0.289783364067339	0.666098538907282	0.0111824350331878	0.292296426839714	0.0222398232131041	0.336691584469689	NA	"abundance"	26	23
"NODE_728_length_8488_cov_23.410056"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.721913840683716	-0.289783364067339	0.322953868579844	0.0114562421651538	0.296706161763571	0.022781238845761	0.341914972676464	NA	"abundance"	26	16
"NODE_1161_length_3909_cov_93.481318"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.35642686844916	-0.289783364067339	0.383091311269352	0.0120268204023069	0.298417044383282	0.0120268204023069	0.234141759322069	NA	"abundance"	26	26
"NODE_1590_length_3270_cov_6.386625"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.06847346347697	-0.289783364067339	0.646244479068451	0.0122622660816368	0.298417044383282	0.0243741689938168	0.353628568485292	NA	"abundance"	26	25
"NODE_17_length_139991_cov_17.814237|provirus_88907_131566"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.97842345937802	-0.289783364067339	0.610324771875107	0.0121477320493364	0.298417044383282	0.0241478967047304	0.353289816495257	NA	"abundance"	26	24
"NODE_2814_length_2535_cov_17.660484"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.32191417055467	-0.289783364067339	0.368285151843738	0.011761403494165	0.298417044383282	0.011761403494165	0.233332472479739	NA	"abundance"	26	25
