feature	NODE_149_length_1341_cov_4.596423	NODE_158_length_5208_cov_16.826121	NODE_244_length_1884_cov_3.414434	NODE_250_length_3884_cov_34.956385	NODE_345_length_4313_cov_34.753875	NODE_34_length_57407_cov_132.823685	NODE_36_length_24676_cov_54.263556	NODE_560_length_4789_cov_18.278411	NODE_64_length_16604_cov_16.296695	NODE_71_length_2451_cov_4.832220	NODE_80_length_3898_cov_3.087952	NODE_118_length_14212_cov_7.809423	NODE_119_length_6127_cov_11.754282	NODE_120_length_4708_cov_5.977649	NODE_122_length_9714_cov_6.792939	NODE_125_length_3140_cov_7.146191	NODE_128_length_6828_cov_9.355825	NODE_139_length_11886_cov_12.290001	NODE_148_length_1529_cov_3.214383	NODE_151_length_11622_cov_6.802715	NODE_153_length_12400_cov_9.887809	NODE_177_length_3368_cov_6.261093	NODE_177_length_6844_cov_8.175725	NODE_178_length_5905_cov_7.559658	NODE_190_length_3286_cov_3.972764	NODE_197_length_4114_cov_4.814240	NODE_213_length_6728_cov_11.658025	NODE_229_length_4253_cov_7.022868	NODE_232_length_3859_cov_5.182177	NODE_233_length_5621_cov_11.496407	NODE_241_length_6412_cov_5.785433	NODE_254_length_4664_cov_6.991972	NODE_262_length_4295_cov_8.188443	NODE_267_length_4368_cov_4.549038	NODE_269_length_5610_cov_6.458146	NODE_273_length_5592_cov_9.036662	NODE_275_length_3206_cov_5.058077	NODE_278_length_4850_cov_6.859437	NODE_288_length_3117_cov_4.919334	NODE_305_length_3981_cov_5.865003	NODE_323_length_4578_cov_5.801017	NODE_324_length_2965_cov_3.493471	NODE_325_length_3998_cov_5.391326	NODE_343_length_4498_cov_9.510241	NODE_343_length_5040_cov_8.169910	NODE_353_length_2871_cov_5.285156	NODE_366_length_3628_cov_5.400784	NODE_367_length_3982_cov_6.343519	NODE_41_length_39188_cov_6.935476	NODE_427_length_2990_cov_4.285179	NODE_428_length_2744_cov_4.066567	NODE_449_length_3548_cov_7.859147	NODE_457_length_3322_cov_6.401286	NODE_468_length_3043_cov_5.770080	NODE_469_length_2568_cov_8.139276	NODE_48_length_39392_cov_13.718484	NODE_498_length_2945_cov_4.607612	NODE_500_length_2986_cov_4.587172	NODE_503_length_2600_cov_5.917092	NODE_51_length_4179_cov_5.019641	NODE_536_length_2797_cov_5.823851	NODE_58_length_8379_cov_10.701225	NODE_610_length_2856_cov_7.730096	NODE_618_length_2500_cov_5.937423	NODE_6_length_52607_cov_9.933057|provirus_1_41423	NODE_77_length_21821_cov_12.298861	NODE_796_length_2326_cov_4.740643	NODE_86_length_11713_cov_9.597701	NODE_89_length_20874_cov_10.217782|provirus_3_14193	NODE_92_length_5324_cov_4.625546	NODE_95_length_6809_cov_5.090613	NODE_1002_length_2557_cov_4.365308	NODE_101_length_4575_cov_7.278097	NODE_113_length_10116_cov_5.796044	NODE_132_length_1293_cov_2.933764	NODE_192_length_7497_cov_5.865493	NODE_38_length_40434_cov_66.147750	NODE_42_length_32475_cov_10.695774	NODE_42_length_36164_cov_8.737212	NODE_43_length_3040_cov_4.376884	NODE_52_length_35146_cov_146.477501	NODE_612_length_3670_cov_4.402490	NODE_61_length_2911_cov_3.802871	NODE_1177_length_1098_cov_3.402685	NODE_222_length_1353_cov_3.577042	NODE_40_length_5207_cov_6.427601	NODE_45_length_21147_cov_17.779585	NODE_65_length_2561_cov_4.647646	NODE_95_length_4885_cov_5.471014	NODE_177_length_5120_cov_13.319842	NODE_245_length_2989_cov_21.227676	NODE_175_length_8062_cov_4.755589	NODE_25_length_41950_cov_8.418546	NODE_39_length_18186_cov_5.820032|provirus_3_8483	NODE_407_length_6756_cov_5.908073	NODE_411_length_6617_cov_5.361932	NODE_54_length_34912_cov_29.430989	NODE_86_length_2103_cov_4.534668	NODE_925_length_2493_cov_15.062756	NODE_267_length_1101_cov_2.931166	NODE_574_length_2544_cov_6.745279	NODE_655_length_3520_cov_3.797114	NODE_74_length_2302_cov_3.058300	NODE_1058_length_1702_cov_11.257438	NODE_1112_length_1822_cov_14.345218	NODE_132_length_23877_cov_12.972546	NODE_159_length_14466_cov_7.447367	NODE_175_length_2545_cov_8.803614	NODE_245_length_4271_cov_6.865038	NODE_273_length_3857_cov_5.688059	NODE_292_length_9196_cov_7.239689	NODE_293_length_1673_cov_2.770705	NODE_40_length_6349_cov_5.400381	NODE_50_length_64286_cov_15.837431|provirus_6014_50609	NODE_516_length_2143_cov_4.660441	NODE_52_length_3512_cov_4.416546	NODE_584_length_2507_cov_6.861338	NODE_609_length_1276_cov_3.526618	NODE_60_length_2998_cov_5.003058	NODE_632_length_4491_cov_6.169973	NODE_636_length_4461_cov_3.897413	NODE_638_length_3566_cov_3.047565	NODE_649_length_3541_cov_5.194205	NODE_64_length_3411_cov_6.318534	NODE_683_length_3765_cov_14.952830	NODE_718_length_3957_cov_7.268324	NODE_788_length_3026_cov_16.785594	NODE_90_length_6946_cov_17.086490	NODE_26_length_40087_cov_66.732839	NODE_475_length_2865_cov_5.508185	NODE_87_length_8976_cov_56.443896	NODE_596_length_3718_cov_2.839476	NODE_138_length_9014_cov_6.055698	NODE_25_length_64430_cov_10.074175	NODE_39_length_40881_cov_40.497820	NODE_36_length_49500_cov_28.060916	NODE_288_length_2524_cov_4.504253	NODE_300_length_3718_cov_3.746929	NODE_684_length_1350_cov_2.419305	NODE_720_length_1472_cov_2.302047	NODE_82_length_5911_cov_4.870902	NODE_1604_length_1116_cov_1.593779	NODE_181_length_2892_cov_40.830455	NODE_24_length_29177_cov_10.095976	NODE_90_length_8128_cov_40.375945	NODE_142_length_3949_cov_4.543657	NODE_217_length_2444_cov_4.637505	NODE_225_length_2373_cov_13.590164	NODE_67_length_2568_cov_2.207322	NODE_85_length_6973_cov_5.469066	NODE_111_length_5691_cov_7.167495	NODE_187_length_2850_cov_5.341324	NODE_30_length_34336_cov_218.813629	NODE_33_length_19553_cov_14.475280	NODE_39_length_11018_cov_5.964973	NODE_43_length_7522_cov_4.368823	NODE_44_length_6078_cov_6.900714	NODE_76_length_10931_cov_8.148676	NODE_147_length_3367_cov_3.467089	NODE_250_length_2172_cov_5.605102	NODE_375_length_1379_cov_2.361027	NODE_390_length_2119_cov_3.486919	NODE_479_length_1248_cov_2.093881	NODE_72_length_5193_cov_3.367653	NODE_95_length_4316_cov_6.475006	NODE_99_length_2870_cov_2.821314	NODE_42_length_6821_cov_9.625628	NODE_159_length_3508_cov_4.616276	NODE_1137_length_1786_cov_5.545350	NODE_129_length_9271_cov_6.849284	NODE_242_length_11721_cov_8.904937
VIVO7_FEC_VLP_AUG2_F27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0198511166253102	0.0132340777502068	0.0165425971877585	0.0223325062034739	0.0165425971877585	0.0198511166253102	0.0157154673283706	0.0157154673283706	0.021505376344086	0.0206782464846981	0.0132340777502068	0.0297766749379653	0.00992555831265509	0.0165425971877585	0.010752688172043	0.0148883374689826	0.00992555831265509	0.0198511166253102	0.021505376344086	0.0190239867659222	0.0165425971877585	0.010752688172043	0.0181968569065343	0.0181968569065343	0.0165425971877585	0.0529363110008271	0.00578990901571547	0.0148883374689826	0.00909842845326716	0.00578990901571547	0.0115798180314309	0.00413564929693962	0.0397022332506203	0.0165425971877585	0.0115798180314309	0.0198511166253102	0.00661703887510339	0.010752688172043	0.0181968569065343	0.0132340777502068	0.010752688172043	0.00661703887510339	0.0306038047973532	0.00909842845326716	0.00827129859387924	0.0165425971877585	0.0124069478908189	0.0198511166253102	0.00992555831265509	0.0124069478908189	0.0264681555004136	0.0165425971877585	0.0198511166253102	0.0231596360628619	0.0181968569065343	0.0347394540942928	0.0198511166253102	0.010752688172043	0.00827129859387924	0.0124069478908189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0033085194375517	0.00165425971877585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_AUG2_F28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192076830732293	0.0132052821128451	0.014405762304922	0.0228091236494598	0.0156062424969988	0.0180072028811525	0.0168067226890756	0.0108043217286915	0.021608643457383	0.021608643457383	0.0120048019207683	0.0300120048019208	0.0108043217286915	0.0156062424969988	0.0120048019207683	0.0156062424969988	0.0108043217286915	0.0180072028811525	0.0192076830732293	0.0204081632653061	0.014405762304922	0.0108043217286915	0.021608643457383	0.0192076830732293	0.0192076830732293	0.0552220888355342	0.00600240096038415	0.014405762304922	0.00960384153661465	0.00600240096038415	0.0120048019207683	0.00480192076830732	0.0348139255702281	0.0168067226890756	0.0108043217286915	0.0192076830732293	0.00600240096038415	0.0108043217286915	0.0204081632653061	0.014405762304922	0.0132052821128451	0.00720288115246098	0.0276110444177671	0.00720288115246098	0.00840336134453781	0.0180072028811525	0.0120048019207683	0.0204081632653061	0.0132052821128451	0.014405762304922	0.0276110444177671	0.0168067226890756	0.0192076830732293	0.0252100840336134	0.0180072028811525	0.0324129651860744	0.0204081632653061	0.0120048019207683	0.00840336134453781	0.0132052821128451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_AUG2_F29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0119710467706013	0.018652561247216	0.022271714922049	0.0197661469933185	0.010022271714922	0.0214365256124722	0.0167037861915367	0.0233853006681514	0.00835189309576837	0.0175389755011136	0.0178173719376392	0.0178173719376392	0.013641425389755	0.0175389755011136	0.0119710467706013	0.0103006681514477	0.0225501113585746	0.0147550111358575	0.0144766146993318	0.0206013363028953	0.0147550111358575	0.0147550111358575	0.0200445434298441	0.0103006681514477	0.0219933184855234	0.0167037861915367	0.0147550111358575	0.0208797327394209	0.0261692650334076	0.00751670378619154	0.0214365256124722	0.0105790645879733	0.0183741648106904	0.00835189309576837	0.0161469933184855	0.0189309576837416	0.0111358574610245	0.0108574610244989	0.017260579064588	0.0111358574610245	0.0169821826280624	0.0130846325167038	0.0089086859688196	0.0147550111358575	0.0122494432071269	0.0192093541202673	0.0130846325167038	0.0197661469933185	0.0125278396436526	0.018652561247216	0.0144766146993318	0.0225501113585746	0.00835189309576837	0.0292316258351893	0.0206013363028953	0.0155902004454343	0.0203229398663697	0.0208797327394209	0.0153118040089087	0.0161469933184855	0.000556792873051225	NA	NA	0.000278396436525612	0.000556792873051225	0.000835189309576837	NA	NA	0.00194877505567929	NA	0.00111358574610245	NA	NA	0.000835189309576837	0.000835189309576837	NA	NA	NA	0.000835189309576837	NA	0.000556792873051225	0.00111358574610245	0.000835189309576837	0.000556792873051225	0.000556792873051225	0.00111358574610245	0.00139198218262806	0.00111358574610245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_AUG2_M25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0191637630662021	0.0121951219512195	0.0156794425087108	0.0217770034843206	0.0182926829268293	0.0191637630662021	0.0156794425087108	0.00871080139372822	0.0226480836236934	0.0217770034843206	0.014808362369338	0.0339721254355401	0.0104529616724739	0.0165505226480836	0.00958188153310104	0.0174216027874564	0.0104529616724739	0.0182926829268293	0.0209059233449477	0.0182926829268293	0.0165505226480836	0.0104529616724739	0.0165505226480836	0.0200348432055749	0.0191637630662021	0.0574912891986063	0.00522648083623693	0.014808362369338	0.00696864111498258	0.00696864111498258	0.0121951219512195	0.00435540069686411	0.0374564459930314	0.0174216027874564	0.00609756097560976	0.0217770034843206	0.00522648083623693	0.0113240418118467	0.0200348432055749	0.0130662020905923	0.0130662020905923	0.00435540069686411	0.0304878048780488	0.0104529616724739	0.00871080139372822	0.0165505226480836	0.0130662020905923	0.0200348432055749	0.0121951219512195	0.0139372822299652	0.029616724738676	0.0174216027874564	0.0217770034843206	0.0121951219512195	0.0174216027874564	0.039198606271777	0.0200348432055749	0.00958188153310104	0.00696864111498258	0.0139372822299652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_AUG2_M26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0236842105263158	0.0105263157894737	0.0157894736842105	0.0236842105263158	0.0210526315789474	0.0184210526315789	0.0157894736842105	0.0105263157894737	0.0263157894736842	0.0236842105263158	0.0157894736842105	0.0394736842105263	0.0105263157894737	0.0157894736842105	0.00789473684210526	0.0157894736842105	0.00789473684210526	0.0236842105263158	0.0184210526315789	0.0210526315789474	0.0184210526315789	0.00789473684210526	0.0184210526315789	0.0236842105263158	0.0184210526315789	0.0657894736842105	NA	0.0157894736842105	0.00526315789473684	NA	0.0157894736842105	NA	0.0421052631578947	0.0210526315789474	NA	0.0210526315789474	NA	0.0131578947368421	0.0210526315789474	0.0131578947368421	0.0131578947368421	NA	0.0394736842105263	0.0105263157894737	0.00789473684210526	0.0184210526315789	0.0131578947368421	0.0263157894736842	0.0105263157894737	0.0131578947368421	0.0315789473684211	0.0157894736842105	NA	0.0105263157894737	0.0184210526315789	0.0394736842105263	0.0210526315789474	0.0105263157894737	NA	0.0131578947368421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_JUL3_F27	NA	NA	NA	NA	0.0046189376443418	0.0130869899923018	0.0046189376443418	0.00307929176289453	NA	NA	NA	0.0123171670515781	0.0161662817551963	0.0207852193995381	0.0200153964588145	0.0107775211701309	0.0177059276366436	0.0138568129330254	0.0184757505773672	0.0107775211701309	0.0177059276366436	0.0153964588144727	0.0207852193995381	0.0107775211701309	0.0177059276366436	0.0115473441108545	0.0130869899923018	0.0192455735180908	0.0153964588144727	0.0153964588144727	0.0192455735180908	0.014626635873749	0.0138568129330254	0.0184757505773672	0.0123171670515781	0.0192455735180908	0.0200153964588145	0.0115473441108545	0.0161662817551963	0.0207852193995381	0.00615858352578907	0.0161662817551963	0.00615858352578907	0.0184757505773672	0.0107775211701309	0.0261739799846035	0.0184757505773672	0.0100076982294072	0.0107775211701309	0.0169361046959199	0.0100076982294072	0.014626635873749	0.00846805234795997	0.0123171670515781	0.0123171670515781	0.0100076982294072	0.0184757505773672	0.0100076982294072	0.0184757505773672	0.0100076982294072	0.0192455735180908	0.014626635873749	0.0192455735180908	NA	0.0523479599692071	0.0192455735180908	0.0192455735180908	0.0184757505773672	0.0169361046959199	0.0123171670515781	0.0138568129330254	NA	NA	NA	NA	NA	0.0046189376443418	NA	NA	NA	NA	NA	0.00384911470361817	NA	NA	NA	NA	0.00384911470361817	NA	0.00615858352578907	0.0046189376443418	NA	NA	NA	NA	NA	NA	NA	NA	0.00153964588144727	NA	NA	NA	NA	NA	NA	NA	NA	0.00153964588144727	NA	NA	NA	NA	0.00153964588144727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00153964588144727	0.000769822940723634	NA	NA	0.0046189376443418	0.00153964588144727	0.00384911470361817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_JUL3_F28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0157657657657658	0.0157657657657658	0.0202702702702703	0.0247747747747748	0.0112612612612613	0.0202702702702703	0.0157657657657658	0.0135135135135135	0.018018018018018	0.0202702702702703	0.018018018018018	0.0292792792792793	0.0112612612612613	0.018018018018018	0.0135135135135135	0.018018018018018	0.0135135135135135	0.0202702702702703	0.0202702702702703	0.0202702702702703	0.0202702702702703	0.0112612612612613	0.0202702702702703	0.018018018018018	0.0225225225225225	0.0405405405405405	0.00675675675675676	0.0135135135135135	0.0112612612612613	NA	0.018018018018018	NA	0.0292792792792793	0.018018018018018	0.00675675675675676	0.0247747747747748	0.00675675675675676	0.0112612612612613	0.018018018018018	0.0112612612612613	0.0135135135135135	0.00900900900900901	0.0247747747747748	NA	0.00900900900900901	0.0202702702702703	0.0135135135135135	0.0225225225225225	0.00900900900900901	0.018018018018018	0.0225225225225225	0.0157657657657658	NA	0.018018018018018	0.018018018018018	0.0247747747747748	0.0225225225225225	0.0135135135135135	0.00900900900900901	0.0157657657657658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0135135135135135	0.0045045045045045	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0045045045045045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0045045045045045	0.00675675675675676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_JUL3_F29	NA	NA	NA	NA	0.00202634245187437	0.00303951367781155	0.00151975683890578	0.00253292806484296	NA	NA	NA	0.0187436676798379	0.0126646403242148	0.0172239108409321	0.0227963525835866	0.0151975683890578	0.0172239108409321	0.0141843971631206	0.0141843971631206	0.0187436676798379	0.0217831813576494	0.0146909827760892	0.0309017223910841	0.0101317122593718	0.0151975683890578	0.00861195542046606	0.0151975683890578	0.0106382978723404	0.0192502532928065	0.0197568389057751	0.0202634245187437	0.0151975683890578	0.0121580547112462	0.0187436676798379	0.0187436676798379	0.0177304964539007	0.0440729483282675	0.0060790273556231	0.0141843971631206	0.00759878419452888	0.00759878419452888	0.0151975683890578	0.00506585612968592	0.0344478216818642	0.0162107396149949	0.0101317122593718	0.0207700101317123	0.0060790273556231	0.011144883485309	0.0197568389057751	0.0121580547112462	0.0116514690982776	0.0060790273556231	0.0238095238095238	0.00911854103343465	0.00810536980749747	0.0167173252279635	0.0121580547112462	0.0217831813576494	0.0121580547112462	0.0131712259371834	0.0258358662613982	0.0162107396149949	NA	0.0202634245187437	0.0177304964539007	0.0329280648429585	0.0207700101317123	0.0106382978723404	0.00810536980749747	0.013677811550152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00151975683890578	NA	0.00557244174265451	0.00202634245187437	NA	NA	NA	NA	NA	NA	NA	NA	0.00202634245187437	0.00303951367781155	NA	NA	NA	NA	NA	NA	NA	0.00253292806484296	0.00151975683890578	NA	0.00151975683890578	NA	0.00202634245187437	NA	NA	0.00303951367781155	NA	NA	NA	NA	NA	NA	NA	0.00405268490374873	0.00253292806484296	NA	NA	NA	0.00202634245187437	0.00202634245187437	0.00253292806484296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_JUL3_M25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0175718849840256	0.0159744408945687	0.0191693290734824	0.023961661341853	0.0143769968051118	0.0207667731629393	0.0159744408945687	0.0143769968051118	0.0175718849840256	0.0223642172523962	0.0175718849840256	0.0287539936102236	0.0143769968051118	0.0207667731629393	0.012779552715655	0.0111821086261981	0.0111821086261981	0.0207667731629393	0.0175718849840256	0.0207667731629393	0.0175718849840256	0.0111821086261981	0.0175718849840256	0.0175718849840256	0.0207667731629393	0.0399361022364217	0.00798722044728434	0.0175718849840256	0.012779552715655	0.00798722044728434	0.0159744408945687	0.00638977635782748	0.0335463258785942	0.0159744408945687	0.00958466453674121	0.0223642172523962	0.00638977635782748	0.0111821086261981	0.0191693290734824	0.0143769968051118	0.0143769968051118	0.00958466453674121	0.0223642172523962	0.0111821086261981	0.0111821086261981	0.0175718849840256	0.012779552715655	0.023961661341853	0.00958466453674121	0.0159744408945687	0.0255591054313099	0.0191693290734824	NA	0.0143769968051118	0.0207667731629393	0.0287539936102236	0.0207667731629393	0.012779552715655	0.00958466453674121	0.0159744408945687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_JUL3_M26	NA	NA	NA	NA	0.00388802488335925	0.0108864696734059	NA	0.00233281493001555	NA	NA	NA	0.0132192846034215	0.0147744945567652	0.0186625194401244	0.0186625194401244	0.0108864696734059	0.0186625194401244	0.0139968895800933	0.0178849144634526	0.0132192846034215	0.0171073094867807	0.0139968895800933	0.02099533437014	0.0116640746500778	0.0163297045101089	0.0108864696734059	0.0124416796267496	0.0163297045101089	0.0139968895800933	0.0163297045101089	0.0178849144634526	0.0139968895800933	0.0124416796267496	0.0178849144634526	0.0124416796267496	0.0178849144634526	0.0233281493001555	0.0108864696734059	0.0171073094867807	0.0178849144634526	0.00544323483670296	0.0171073094867807	0.00699844479004666	0.0186625194401244	0.0108864696734059	0.0318818040435459	0.0171073094867807	0.00777604976671851	0.0101088646967341	0.015552099533437	0.0116640746500778	0.0147744945567652	0.00777604976671851	0.0132192846034215	0.0116640746500778	0.00933125972006221	0.0194401244167963	0.0116640746500778	0.0163297045101089	0.0124416796267496	0.0163297045101089	0.0178849144634526	0.0217729393468118	0.00933125972006221	0.0684292379471229	0.0194401244167963	0.0178849144634526	0.0178849144634526	0.015552099533437	0.0116640746500778	0.0124416796267496	NA	NA	NA	NA	NA	0.0031104199066874	NA	NA	NA	NA	NA	0.0046656298600311	NA	NA	NA	NA	NA	NA	0.0046656298600311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0015552099533437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0015552099533437	NA	NA	NA	0.00699844479004666	NA	0.00388802488335925	NA	0.0015552099533437	0.0015552099533437	0.0031104199066874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
