"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"[Ruminococcus] gnavus-33038"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.173875039341634	-0.369674457318205	0.169916380542494	0.0277383568213513	0.141816447004736	0.0277383568213513	0.104018838080067	NA	"abundance"	60	60
"Enterococcus gilvus-160453"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.601054313368062	-0.0902105721193149	0.207721353000912	0.0299996330202327	0.141816447004736	0.0299996330202327	0.105881057718468	NA	"abundance"	60	60
"Neglecta timonensis-1776382"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-1.08734684906106	-0.369674457318205	0.259746114185586	0.0296193999126796	0.141816447004736	0.0583614909741719	0.166747117069063	NA	"abundance"	60	33
"Neglecta timonensis-1776382"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.698277849967787	-0.0902105721193149	0.195815535314321	0.0546025083886866	0.246898298801018	0.0546025083886866	0.16380752516606	NA	"abundance"	60	33
"Bifidobacterium catenulatum-1686"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.67163047167292	-0.0902105721193149	0.758894306287787	0.0609593744914145	0.259121147126575	0.00401425749390606	0.0341467921420361	NA	"abundance"	60	20
"Enterococcus faecalis-1351"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-1.05593183688714	-0.369674457318205	0.323892677481598	0.0697633857648472	0.259121147126575	0.0697633857648472	0.190263779358674	NA	"abundance"	60	40
"Neglecta timonensis-1776382"	"PrePostFVT"	"During"	"PrePostFVTDuring"	4.51689423092933	0	2.6180506573569	0.0844753874693694	0.302946217131532	0.0583614909741719	0.166747117069063	NA	"prevalence"	60	33
"Bifidobacterium breve-1685"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.18561907637606	0	0.852063103411972	0.164083366862631	0.50190206334452	0.0052076054286853	0.0341467921420361	NA	"prevalence"	60	48
"Enterococcus gallinarum-1353"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.212249198630969	-0.369674457318205	0.448051667371274	0.221533499388524	0.590755998369397	0.0169283652287513	0.0677134609150053	NA	"abundance"	60	34
"Anaerostipes rhamnosivorans-1229621"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.254397435941708	-0.0902105721193149	0.362219666579722	0.690399034702077	1	0.0378342921841996	0.126114307280665	NA	"abundance"	60	20
