"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"[Ruminococcus] gnavus-33038"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.173875039341634	-0.369674457318205	0.169916380542494	0.0277383568213513	0.141816447004736	0.0277383568213513	0.104018838080067	NA	"abundance"	60	60
"Enterococcus gilvus-160453"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.601054313368062	-0.0902105721193149	0.207721353000912	0.0299996330202327	0.141816447004736	0.0299996330202327	0.105881057718468	NA	"abundance"	60	60
"Neglecta timonensis-1776382"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-1.08734684906106	-0.369674457318205	0.259746114185586	0.0296193999126796	0.141816447004736	0.0583614909741719	0.166747117069063	NA	"abundance"	60	33
"Neglecta timonensis-1776382"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.698277849967787	-0.0902105721193149	0.195815535314321	0.0546025083886866	0.246898298801018	0.0546025083886866	0.16380752516606	NA	"abundance"	60	33
"Bifidobacterium catenulatum-1686"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.67163047167292	-0.0902105721193149	0.758894306287787	0.0609593744914145	0.259121147126575	0.00401425749390606	0.0341467921420361	NA	"abundance"	60	20
"Enterococcus faecalis-1351"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-1.05593183688714	-0.369674457318205	0.323892677481598	0.0697633857648472	0.259121147126575	0.0697633857648472	0.190263779358674	NA	"abundance"	60	40
"Klebsiella oxytoca-571"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.757240561870913	-0.0902105721193149	0.24146080164483	0.0633097182472043	0.259121147126575	0.122611316069868	0.312379625385978	NA	"abundance"	60	21
"Enterococcus faecium-1352"	"PrePostFVT"	"During"	"PrePostFVTDuring"	1.87065966104537	0	1.02258047713026	0.0673468904486286	0.259121147126575	0.130158177244158	0.312379625385978	NA	"prevalence"	60	42
"Gordonibacter urolithinfaciens-1335613"	"PrePostFVT"	"During"	"PrePostFVTDuring"	1.61944719752248	0	0.878580474701199	0.0652918968707856	0.259121147126575	0.126320761944586	0.312379625385978	NA	"prevalence"	60	22
"Neglecta timonensis-1776382"	"PrePostFVT"	"During"	"PrePostFVTDuring"	4.51689423092933	0	2.6180506573569	0.0844753874693694	0.302946217131532	0.0583614909741719	0.166747117069063	NA	"prevalence"	60	33
"Bifidobacterium bifidum-1681"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.05931460742416	0	0.634116915855231	0.0948135277738962	0.32868689628284	0.180637450498861	0.416855654997372	NA	"prevalence"	60	40
"Bifidobacterium bifidum-1681"	"PrePostFVT"	"During"	"PrePostFVTDuring"	1.44736058707823	0	0.936442711891216	0.12220256078935	0.409969881357821	0.229471655715226	0.491724976532627	NA	"prevalence"	60	40
"Anaerostipes caccae-105841"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.928909894809182	-0.369674457318205	0.321945548465914	0.127121872400965	0.413146085303137	0.238083774359203	0.492587119363868	NA	"abundance"	60	58
"Anaeromassilibacillus senegalensis-1673717"	"PrePostFVT"	"During"	"PrePostFVTDuring"	1.32916719529862	0	0.8993647243895	0.139435716389205	0.439433772862948	0.259429113773439	0.518858227546877	NA	"prevalence"	60	12
"Bifidobacterium breve-1685"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.18561907637606	0	0.852063103411972	0.164083366862631	0.50190206334452	0.0052076054286853	0.0341467921420361	NA	"prevalence"	60	48
"Bifidobacterium catenulatum-1686"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-1.4702144021146	-0.369674457318205	0.758894306287787	0.169653275295866	0.504112589450574	0.310524316773118	0.582233093949596	NA	"abundance"	60	20
"Bifidobacterium longum-216816"	"PrePostFVT"	"During"	"PrePostFVTDuring"	1.05306831827488	0	0.828870094261042	0.203911365770167	0.589077278891594	0.36624288645008	0.633574405567593	NA	"prevalence"	60	29
"Enterococcus faecium-1352"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.105744451497767	-0.369674457318205	0.347802539460918	0.211591148635372	0.589858711270294	0.130158177244158	0.312379625385978	NA	"abundance"	60	42
"Eubacterium limosum-1736"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.22548353678646	-0.0902105721193149	0.116798729810274	0.215525298348761	0.589858711270294	0.215525298348761	0.478945107441691	NA	"abundance"	60	60
"Enterococcus gallinarum-1353"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.212249198630969	-0.369674457318205	0.448051667371274	0.221533499388524	0.590755998369397	0.0169283652287513	0.0677134609150053	NA	"abundance"	60	34
"Proteus mirabilis-584"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-1.59994181282067	-0.369674457318205	0.984595281187506	0.236725991426121	0.615487577707915	0.417412787835562	0.659072822898257	NA	"abundance"	60	17
"Gordonibacter urolithinfaciens-1335613"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.834766337774656	-0.369674457318205	0.362034331220809	0.246460691235905	0.625168582647173	0.126320761944586	0.312379625385978	NA	"abundance"	60	22
"Klebsiella oxytoca-571"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.773039281064734	-0.369674457318205	0.307299784337522	0.25792442714653	0.638670010077123	0.449323844174195	0.691267452575684	NA	"abundance"	60	21
"Anaeromassilibacillus senegalensis-1673717"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.0262763790901334	-0.369674457318205	0.266064694882426	0.280828941301857	0.679214183613795	0.259429113773439	0.518858227546877	NA	"abundance"	60	12
"Bacteroides fragilis-817"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.15861673920028	-0.369674457318205	0.12066230083091	0.295034322419626	0.681857100703136	0.295034322419626	0.571034172425083	NA	"abundance"	60	60
"Bifidobacterium catenulatum-1686"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.869935523761904	0	0.828416589927156	0.293663669049296	0.681857100703136	0.310524316773118	0.582233093949596	NA	"prevalence"	60	20
"Anaerotruncus rubiinfantis-1720200"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.98946124007715	-0.0902105721193149	0.646046440025802	0.327518120987053	0.695140501686806	0.547768122399216	0.782525889141737	NA	"abundance"	60	5
"Bifidobacterium bifidum-1681"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.286098886554854	-0.0902105721193149	0.303372288915527	0.308594107184514	0.695140501686806	0.180637450498861	0.416855654997372	NA	"abundance"	60	40
"Enterococcus faecalis-1351"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.411526964674037	-0.0902105721193149	0.232962777847922	0.324437682732941	0.695140501686806	0.543615555488761	0.782525889141737	NA	"abundance"	60	40
"Klebsiella pneumoniae-573"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-1.31270338542485	0	1.32957579768355	0.323490724983909	0.695140501686806	0.542335200817203	0.782525889141737	NA	"prevalence"	60	5
"[Ruminococcus] gnavus-33038"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.326167978984947	-0.0902105721193149	0.126823591895355	0.366384913784105	0.720500723916548	0.366384913784105	0.633574405567593	NA	"abundance"	60	60
"Anaerotruncus rubiinfantis-1720200"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.613046972222814	-0.369674457318205	0.76792045628752	0.381034036686636	0.720500723916548	0.616881136259559	0.822508181679413	NA	"abundance"	60	5
"Bacteroides fragilis-817"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.306151480353663	-0.0902105721193149	0.0900559624477674	0.380144643340556	0.720500723916548	0.380144643340556	0.633574405567593	NA	"abundance"	60	60
"Enterococcus durans-53345"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.67726050877246	0	1.89747919900312	0.376727821753405	0.720500723916548	0.376727821753405	0.633574405567593	NA	"prevalence"	60	2
"Gordonibacter urolithinfaciens-1335613"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.597838017827126	0	0.665015591582736	0.368661470457717	0.720500723916548	0.601411661115388	0.822508181679413	NA	"prevalence"	60	22
"Proteus mirabilis-584"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.570529720034092	0	0.637277255197875	0.370647375707346	0.720500723916548	0.60391527429595	0.822508181679413	NA	"prevalence"	60	17
"Enterococcus gilvus-160453"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.624450945352891	-0.369674457318205	0.2782394676106	0.416102779279681	0.77276230437655	0.416102779279681	0.659072822898257	NA	"abundance"	60	60
"Klebsiella pneumoniae-573"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.928198195077608	0	1.20468983989144	0.441010898961386	0.804651464771651	0.687531184920042	0.896779806417446	NA	"prevalence"	60	5
"Bifidobacterium longum-216816"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.532779109922377	-0.369674457318205	0.191792243827136	0.5108203339713	0.900429063271444	0.36624288645008	0.633574405567593	NA	"abundance"	60	29
"Anaerotruncus rubiinfantis-1720200"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.747329293461979	0	1.19292563893085	0.531008264694799	0.920414325470985	0.547768122399216	0.782525889141737	NA	"prevalence"	60	5
"Enterococcus casseliflavus-37734"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.539694222571136	0	0.933962440883275	0.563362484175514	0.944995134746024	0.809347679774622	1	NA	"prevalence"	60	15
"Klebsiella oxytoca-571"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.71308408884907	0	1.21738567930865	0.558043292573235	0.944995134746024	0.449323844174195	0.691267452575684	NA	"prevalence"	60	21
"Anaerotruncus rubiinfantis-1720200"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.747337721396397	0	1.47098177669823	0.611415690205028	0.978265104328045	0.616881136259559	0.822508181679413	NA	"prevalence"	60	5
"Enterococcus casseliflavus-37734"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.340872737674908	0	0.655615662721137	0.603113974360456	0.978265104328045	0.842481482652047	1	NA	"prevalence"	60	15
"Anaeromassilibacillus senegalensis-1673717"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.0717890177119908	-0.0902105721193149	0.254406508205841	0.954666647643188	1	0.984308638859761	1	NA	"abundance"	60	12
"Anaerostipes rhamnosivorans-1229621"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.352481520356046	-0.369674457318205	0.362219666579722	0.963225936397942	1	0.998647668246192	1	NA	"abundance"	60	20
"Anaerostipes rhamnosivorans-1229621"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.254397435941708	-0.0902105721193149	0.362219666579722	0.690399034702077	1	0.0378342921841996	0.126114307280665	NA	"abundance"	60	20
"Bifidobacterium bifidum-1681"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.386867394280363	-0.369674457318205	0.377314520296537	0.964376755822763	1	0.229471655715226	0.491724976532627	NA	"abundance"	60	40
"Bifidobacterium longum-216816"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.164476997928037	-0.0902105721193149	0.161796216517514	0.784141697401622	1	0.953405193199347	1	NA	"abundance"	60	29
"Enterococcus casseliflavus-37734"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.575215715841172	-0.369674457318205	0.849792730763527	0.809217713790281	1	0.809347679774622	1	NA	"abundance"	60	15
"Enterococcus casseliflavus-37734"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.113301284729457	-0.0902105721193149	0.579036142110346	0.735971155036025	1	0.842481482652047	1	NA	"abundance"	60	15
"Erysipelatoclostridium ramosum-1547"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.265179545961568	-0.369674457318205	0.202173671838718	0.666226388465628	1	0.888595176243302	1	NA	"abundance"	60	58
"Erysipelatoclostridium ramosum-1547"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.108632126526639	-0.0902105721193149	0.153465872270829	0.944043154529318	1	0.99686883144497	1	NA	"abundance"	60	58
"Gordonibacter urolithinfaciens-1335613"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.179726224568662	-0.0902105721193149	0.322472502131178	0.810444478122381	1	0.601411661115388	0.822508181679413	NA	"abundance"	60	22
"Klebsiella pneumoniae-573"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.534919474016891	-0.369674457318205	0.560222805766029	0.793943634791083	1	0.687531184920042	0.896779806417446	NA	"abundance"	60	5
"Klebsiella pneumoniae-573"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.161039000063247	-0.0902105721193149	0.686130008198551	0.927469558842366	1	0.542335200817203	0.782525889141737	NA	"abundance"	60	5
"Proteus mirabilis-584"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.178114679114477	-0.0902105721193149	0.757722210002527	0.730604781199656	1	0.60391527429595	0.822508181679413	NA	"abundance"	60	17
"Anaeromassilibacillus senegalensis-1673717"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.125344062385663	0	0.795092402276947	0.874734836685379	1	0.984308638859761	1	NA	"prevalence"	60	12
"Anaerostipes caccae-105841"	"PrePostFVT"	"During"	"PrePostFVTDuring"	9.29173915244064	0	42.8987444097832	0.828522427356525	1	0.238083774359203	0.492587119363868	NA	"prevalence"	60	58
"Anaerostipes caccae-105841"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.549211865786204	0	1.65820237453016	0.740486478797715	1	8.31019308270163e-06	0.000166203861654032	NA	"prevalence"	60	58
"Anaerostipes rhamnosivorans-1229621"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-3.10953397072951e-16	0	0.774596022868527	1	1	0.998647668246192	1	NA	"prevalence"	60	20
"Bifidobacterium longum-216816"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.0692549274815145	0	0.583521741363688	0.905525396559276	1	0.953405193199347	1	NA	"prevalence"	60	29
"Clostridium paraputrificum-29363"	"PrePostFVT"	"During"	"PrePostFVTDuring"	10.2203352975092	0	71.4742952348345	0.886295583617503	1	0.886295583617503	1	NA	"prevalence"	60	5
"Clostridium paraputrificum-29363"	"PrePostFVT"	"Post"	"PrePostFVTPost"	10.7695568354412	0	71.4630951172448	0.880211618158207	1	0.880211618158207	1	NA	"prevalence"	60	5
"Enterococcus avium-33945"	"PrePostFVT"	"During"	"PrePostFVTDuring"	11.0914744404056	0	338.988719121494	0.973898430973393	1	0.0418713486919045	0.132225311658646	NA	"prevalence"	60	58
"Enterococcus durans-53345"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0	0	3.07448682442776	1	1	1	1	NA	"prevalence"	60	2
"Enterococcus faecalis-1351"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.154126898049025	0	0.622973042992732	0.804594491548758	1	0.543615555488761	0.782525889141737	NA	"prevalence"	60	40
"Enterococcus sp. FDAARGOS_375-2060307"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-14.0801156588144	0	1182.61258944664	0.990500657957473	1	0.990500657957473	1	NA	"prevalence"	60	4
"Enterococcus sp. FDAARGOS_375-2060307"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-13.7989419573645	0	520.281065153266	0.978840913415983	1	0.978840913415983	1	NA	"prevalence"	60	4
"Enterococcus sp. FDAARGOS_553-2420313"	"PrePostFVT"	"During"	"PrePostFVTDuring"	11.744200068645	0	332.233191129937	0.971801237777589	1	0.0117498599564746	0.0587492997823732	NA	"prevalence"	60	58
"Enterococcus sp. FDAARGOS_553-2420313"	"PrePostFVT"	"Post"	"PrePostFVTPost"	13.3152186756915	0	422.474408290869	0.974857059760291	1	4.28462763413046e-06	0.000128538829023914	NA	"prevalence"	60	58
"Enterococcus sp. M190262-2582830"	"PrePostFVT"	"During"	"PrePostFVTDuring"	11.744200068645	0	332.233191129937	0.971801237777589	1	0.00912080019011666	0.0497498192188182	NA	"prevalence"	60	58
"Enterococcus sp. M190262-2582830"	"PrePostFVT"	"Post"	"PrePostFVTPost"	13.3152186756915	0	422.474408290869	0.974857059760291	1	3.08612550550926e-06	0.000128538829023914	NA	"prevalence"	60	58
"Erysipelatoclostridium ramosum-1547"	"PrePostFVT"	"During"	"PrePostFVTDuring"	11.744200068645	0	332.233191129937	0.971801237777589	1	0.888595176243302	1	NA	"prevalence"	60	58
"Erysipelatoclostridium ramosum-1547"	"PrePostFVT"	"Post"	"PrePostFVTPost"	13.3152186756915	0	422.474408290869	0.974857059760291	1	0.99686883144497	1	NA	"prevalence"	60	58
"Escherichia coli-562"	"PrePostFVT"	"During"	"PrePostFVTDuring"	12.9430304323618	0	873.270670331759	0.988174724719405	1	0.00459267339252488	0.0341467921420361	NA	"prevalence"	60	59
"Escherichia coli-562"	"PrePostFVT"	"Post"	"PrePostFVTPost"	12.4501324260594	0	388.776349591423	0.974452996386121	1	0.015774147814362	0.0676034906329802	NA	"prevalence"	60	59
"Klebsiella oxytoca-571"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.396663020552544	0	0.913719531548779	0.664202019971181	1	0.122611316069868	0.312379625385978	NA	"prevalence"	60	21
"Proteus mirabilis-584"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.22821867832247	0	0.834251845063471	0.784422092027866	1	0.417412787835562	0.659072822898257	NA	"prevalence"	60	17
"Streptococcus salivarius-1304"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.0196813704811206	0	133.683476869999	0.999882532516708	1	0.999882532516708	1	NA	"prevalence"	60	4
"Streptococcus salivarius-1304"	"PrePostFVT"	"Post"	"PrePostFVTPost"	10.4957970668065	0	71.2176845357497	0.88283503077334	1	0.88283503077334	1	NA	"prevalence"	60	4
"Bifidobacterium breve-1685"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.810964995467201	0	1.08652772961398	0.455436547468382	0.816644843736408	0.00401039262512325	0.0341467921420361	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	60	48
"Enterococcus faecalis-1351"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.441877246673045	0	0.809170591960131	0.585006385517308	0.965724826885715	0.0697633857648472	0.190263779358674	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	60	40
"Enterococcus avium-33945"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.422962319799304	0	1.44468984081821	0.769697709124426	1	0.00301926128378034	0.0341467921420361	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	60	58
"Neglecta timonensis-1776382"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.285816460452104	0	1.73816153213566	0.869387866151901	1	0.0546025083886866	0.16380752516606	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	60	33
"Clostridium paraputrificum-29363"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.886295583617503	1	"No data points have the baseline factor level"	"abundance"	60	5
"Clostridium paraputrificum-29363"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.880211618158207	1	"No data points have the baseline factor level"	"abundance"	60	5
"Enterococcus durans-53345"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	60	2
"Enterococcus durans-53345"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.376727821753405	0.633574405567593	"No data points have the baseline factor level"	"abundance"	60	2
"Enterococcus sp. FDAARGOS_375-2060307"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.990500657957473	1	"number of levels of each grouping factor must be < number of observations (problems: AnimalID)"	"abundance"	60	4
"Enterococcus sp. FDAARGOS_375-2060307"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.978840913415983	1	"number of levels of each grouping factor must be < number of observations (problems: AnimalID)"	"abundance"	60	4
"Lactobacillus johnsonii-33959"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	60	6
"Lactobacillus johnsonii-33959"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	60	6
"Streptococcus salivarius-1304"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.999882532516708	1	"No data points have the baseline factor level"	"abundance"	60	4
"Streptococcus salivarius-1304"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.88283503077334	1	"No data points have the baseline factor level"	"abundance"	60	4
"[Ruminococcus] gnavus-33038"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.0277383568213513	0.104018838080067	"All logistic values are the same"	"prevalence"	60	60
"[Ruminococcus] gnavus-33038"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.366384913784105	0.633574405567593	"All logistic values are the same"	"prevalence"	60	60
"Bacteroides fragilis-817"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.295034322419626	0.571034172425083	"All logistic values are the same"	"prevalence"	60	60
"Bacteroides fragilis-817"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.380144643340556	0.633574405567593	"All logistic values are the same"	"prevalence"	60	60
"Enterococcus gilvus-160453"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.416102779279681	0.659072822898257	"All logistic values are the same"	"prevalence"	60	60
"Enterococcus gilvus-160453"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.0299996330202327	0.105881057718468	"All logistic values are the same"	"prevalence"	60	60
"Eubacterium limosum-1736"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.0129243290358252	0.0596507493961164	"All logistic values are the same"	"prevalence"	60	60
"Eubacterium limosum-1736"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.215525298348761	0.478945107441691	"All logistic values are the same"	"prevalence"	60	60
"Lactobacillus johnsonii-33959"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.0188633294388693	0	1433.96711296818	0.999989504111225	NA	NA	NA	" Hessian is numerically singular: parameters are not uniquely determined"	"prevalence"	60	6
"Lactobacillus johnsonii-33959"	"PrePostFVT"	"Post"	"PrePostFVTPost"	15.8576681883176	0	748.876292447028	0.983105830356285	NA	NA	NA	" Hessian is numerically singular: parameters are not uniquely determined"	"prevalence"	60	6
