"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"NODE_880_length_9528_cov_672.428798"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.61736608875712	0.558052786181425	0.365743591493366	5.34980466606284e-05	0.0852491373537113	0.00010699323128026	0.0982197863152789	NA	"abundance"	26	13
"NODE_976_length_5283_cov_79.848317"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-3.44261858312476	0.558052786181425	0.433613803602772	3.54915828543827e-05	0.0852491373537113	7.0981906056312e-05	0.0982197863152789	NA	"abundance"	26	13
"NODE_880_length_9528_cov_672.428798"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.312031101462065	0	0.91734036102249	0.733745393958416	1	0.00010699323128026	0.0982197863152789	NA	"prevalence"	26	13
"NODE_976_length_5283_cov_79.848317"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.312031101462065	0	0.91734036102249	0.733745393958416	1	7.0981906056312e-05	0.0982197863152789	NA	"prevalence"	26	13
