"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"NODE_880_length_9528_cov_672.428798"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-2.61736608875712	0.558052786181425	0.365743591493366	5.34980466606284e-05	0.0852491373537113	0.00010699323128026	0.0982197863152789	NA	"abundance"	26	13
"NODE_976_length_5283_cov_79.848317"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-3.44261858312476	0.558052786181425	0.433613803602772	3.54915828543827e-05	0.0852491373537113	7.0981906056312e-05	0.0982197863152789	NA	"abundance"	26	13
"NODE_1000_length_3623_cov_9.385090"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.208078029350516	-0.082971466560033	0.563556816375416	0.827056781920776	1	0.827056781920776	1	NA	"abundance"	26	26
"NODE_1000_length_3623_cov_9.385090"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.161041735496568	0.558052786181425	0.420050450199599	0.359460546132977	1	0.359460546132977	1	NA	"abundance"	26	26
"NODE_1002_length_3369_cov_4.085395"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.332538371431306	-0.082971466560033	1.1934607718939	0.73657589363927	1	0.930607740188051	1	NA	"abundance"	26	11
"NODE_1002_length_3369_cov_4.085395"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.787030055361282	0.558052786181425	0.924450738779382	0.810760537514261	1	0.9291084986928	1	NA	"abundance"	26	11
"NODE_1004_length_2342_cov_3.848273"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.769156602519211	-0.082971466560033	0.679140330747311	0.238463739332029	1	0.420062523687844	1	NA	"abundance"	26	13
"NODE_1004_length_2342_cov_3.848273"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.54004260255378	0.558052786181425	0.573978340088822	0.11834539571753	1	0.22268515874752	1	NA	"abundance"	26	13
"NODE_1006_length_5270_cov_5.930201"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.303930749297806	-0.082971466560033	0.621137018531176	0.726988684723896	1	0.925464821731212	1	NA	"abundance"	26	20
"NODE_1006_length_5270_cov_5.930201"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.130136660289712	0.558052786181425	0.51968051440559	0.424266812544437	1	0.668531296862258	1	NA	"abundance"	26	20
