"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Lactococcus garvieae-1363"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.88913197185385	-0.2004283867957	0.901359776338279	0.0445405103857291	0.559956486566065	0.087097163706037	0.51566172384558	NA	"abundance"	24	13
"Staphylococcus sciuri-1296"	"PrePostFVT"	"Post"	"PrePostFVTPost"	2.23157682520934	-0.2004283867957	1.11308335254385	0.0540521037150183	0.559956486566065	0.0633995180643356	0.479200581175158	NA	"abundance"	24	14
"Lactococcus garvieae-1363"	"PrePostFVT"	"Post"	"PrePostFVTPost"	2.33378256731746	0	1.29023139235061	0.0704806318844091	0.585531403347398	0.087097163706037	0.51566172384558	NA	"prevalence"	24	13
"[Ruminococcus] gnavus-33038"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.908166253698972	0.113642937049257	0.548623760724847	0.0896802997992313	0.69181945559407	0.0896802997992313	0.51566172384558	NA	"abundance"	24	24
"Clostridium paraputrificum-29363"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.79178893520626	0	1.08654005117371	0.0991317238129844	0.713748411453488	0.188436348959835	0.928722005587758	NA	"prevalence"	24	15
"Hungatella hathewayi-154046"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.327875754921078	-0.2004283867957	0.266719253238386	0.123952233330358	0.798617355362889	0.123952233330358	0.657900315368826	NA	"abundance"	24	24
"Streptococcus equinus-1335"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.223051006610395	-0.2004283867957	0.178812121687755	0.125708287418233	0.798617355362889	0.23561400131084	0.977188922448583	NA	"abundance"	24	23
"Faecalitalea cylindroides-39483"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.625715518772939	-0.2004283867957	0.480420645372245	0.135544700821681	0.813268204930087	0.252717035722523	0.977188922448583	NA	"abundance"	24	14
"Gordonibacter urolithinfaciens-1335613"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.288397096443017	-0.2004283867957	0.271043635731339	0.158450967591966	0.896432045710673	0.291795226053103	0.977662277843846	NA	"abundance"	24	23
"Streptococcus equinus-1335"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.522521659389411	0.113642937049257	0.235655253379495	0.166005934390865	0.896432045710673	0.304453898528746	0.977662277843846	NA	"abundance"	24	23
"Anaerostipes caccae-105841"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.284337353441207	0.113642937049257	0.467423968627623	0.415370133591968	0.916954573031041	0.415370133591968	0.977662277843846	NA	"abundance"	24	24
"Anaerotignum lactatifermentans-160404"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.595519487773373	0.113642937049257	0.533105274702078	0.215931555409549	0.916954573031041	0.38523667419751	0.977662277843846	NA	"abundance"	24	17
"Bifidobacterium breve-1685"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.409968142992935	0.113642937049257	0.37770306700014	0.207123866844929	0.916954573031041	0.371347437473062	0.977662277843846	NA	"abundance"	24	23
"Blautia luti-89014"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.257794209073008	-0.2004283867957	0.439655831655014	0.340611984658332	0.916954573031041	0.565207445223777	0.99998240308822	NA	"abundance"	24	23
"Butyricimonas phoceensis-1720203"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.444398479515263	-0.2004283867957	0.202606574661407	0.395227049962911	0.916954573031041	0.512884136492695	0.993546840790121	NA	"abundance"	24	17
"Clostridium paraputrificum-29363"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-1.00240322717209	0.113642937049257	1.33139822615835	0.416025685912232	0.916954573031041	0.632338825625439	1	NA	"abundance"	24	15
"Enterobacter hormaechei-158836"	"PrePostFVT"	"Post"	"PrePostFVTPost"	2.14447221618779	-0.2004283867957	1.95785033776699	0.27347577720079	0.916954573031041	0.0633249644515568	0.479200581175158	NA	"abundance"	24	9
"Escherichia coli-562"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.545661970358437	-0.2004283867957	0.345713658685621	0.38751823669685	0.916954573031041	0.38751823669685	0.977662277843846	NA	"abundance"	24	24
"Faecalicoccus pleomorphus-1323"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.73002698933636	0.113642937049257	0.525495775166372	0.269344996031124	0.916954573031041	0.466143265175241	0.977662277843846	NA	"abundance"	24	23
"Faecalitalea cylindroides-39483"	"PrePostFVT"	"During"	"PrePostFVTDuring"	1.27491232582065	0.113642937049257	0.89383270859884	0.224143591423678	0.916954573031041	0.398046833271052	0.977662277843846	NA	"abundance"	24	14
"Flavonifractor plautii-292800"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.290521860813039	0.113642937049257	0.254954505367841	0.186641815009983	0.916954573031041	0.338448462909745	0.977662277843846	NA	"abundance"	24	23
"Flavonifractor plautii-292800"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.113755736802384	-0.2004283867957	0.193456141481642	0.259131505059017	0.916954573031041	0.451113873203882	0.977662277843846	NA	"abundance"	24	23
"Flintibacter sp. KGMB00164-2610895"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.633438438109659	-0.2004283867957	0.288111599185577	0.22902213017034	0.916954573031041	0.22902213017034	0.977188922448583	NA	"abundance"	24	24
"Hungatella hathewayi-154046"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.446059535953645	0.113642937049257	0.357841428689407	0.395493556196577	0.916954573031041	0.395493556196577	0.977662277843846	NA	"abundance"	24	24
"Laceyella sacchari-37482"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.00348519023084795	-0.2004283867957	0.0918381845321351	0.381446017604386	0.916954573031041	0.617390970862526	1	NA	"abundance"	24	20
"Ruthenibacterium lactatiformans-1550024"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.543757489147512	0.113642937049257	0.404150275292416	0.326657912496721	0.916954573031041	0.546610433196726	0.993546840790121	NA	"abundance"	24	23
"Slackia isoflavoniconvertens-572010"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.31408793387691	0.113642937049257	0.349379527790578	0.270327204250226	0.916954573031041	0.467577611142709	0.977662277843846	NA	"abundance"	24	19
"Slackia isoflavoniconvertens-572010"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.0436452594890844	-0.2004283867957	0.217167872093637	0.399548832873344	0.916954573031041	0.5471707239134	0.993546840790121	NA	"abundance"	24	19
"Staphylococcus sciuri-1296"	"PrePostFVT"	"During"	"PrePostFVTDuring"	2.04885151522604	0.113642937049257	1.43698442911435	0.205757070260475	0.916954573031041	0.369178168558776	0.977662277843846	NA	"abundance"	24	14
"Butyricimonas phoceensis-1720203"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.09866992021157	0	1.06458286210725	0.302063137879002	0.916954573031041	0.512884136492695	0.993546840790121	NA	"prevalence"	24	17
"Clostridium paraputrificum-29363"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-1.17072380373924	0	1.37244904834426	0.393649297539319	0.916954573031041	0.632338825625439	1	NA	"prevalence"	24	15
"Collinsella aerofaciens-74426"	"PrePostFVT"	"Post"	"PrePostFVTPost"	2.22034699470136	0	1.95026801026577	0.254918849334413	0.916954573031041	0.254918849334413	0.977188922448583	NA	"prevalence"	24	3
"Faecalitalea cylindroides-39483"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-1.17072378879278	0	1.37244930728804	0.393649392827315	0.916954573031041	0.398046833271052	0.977662277843846	NA	"prevalence"	24	14
"Faecalitalea cylindroides-39483"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.17072378823012	0	0.980410787081104	0.232432762539438	0.916954573031041	0.252717035722523	0.977188922448583	NA	"prevalence"	24	14
"Lachnoclostridium sp. YL32-1834196"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-1.09865741097066	0	1.29099737284206	0.394761329443094	0.916954573031041	0.633686151662509	1	NA	"prevalence"	24	19
"Lachnoclostridium sp. YL32-1834196"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.29925465612954	0	1.32573710029724	0.327074093167309	0.916954573031041	0.5471707239134	0.993546840790121	NA	"prevalence"	24	19
"Slackia isoflavoniconvertens-572010"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-1.09865741097066	0	1.29099737284206	0.394761329443094	0.916954573031041	0.467577611142709	0.977662277843846	NA	"prevalence"	24	19
"Slackia isoflavoniconvertens-572010"	"PrePostFVT"	"Post"	"PrePostFVTPost"	1.29925465612954	0	1.32573710029724	0.327074093167309	0.916954573031041	0.5471707239134	0.993546840790121	NA	"prevalence"	24	19
"Staphylococcus sciuri-1296"	"PrePostFVT"	"During"	"PrePostFVTDuring"	1.73923130109369	0	1.76697388195296	0.324968332990159	0.916954573031041	0.369178168558776	0.977662277843846	NA	"prevalence"	24	14
"Eggerthella lenta-84112"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.449007587998157	-0.2004283867957	0.00507257873031215	0.428203218816592	0.924918952643838	0.673048441028294	1	NA	"abundance"	24	4
"Anaerotignum lactatifermentans-160404"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.998528830040862	0	1.29782970771742	0.441665650119372	0.93529196495867	0.38523667419751	0.977662277843846	NA	"prevalence"	24	17
"Enterocloster bolteae-208479"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.10273299581836	0.113642937049257	0.248262755946183	0.451259934742514	0.937232172157529	0.451259934742514	0.977662277843846	NA	"abundance"	24	24
"Phocaeicola vulgatus-821"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.084197114072497	-0.2004283867957	0.341097891717333	0.461504742324986	0.93950043327515	0.461504742324986	0.977662277843846	NA	"abundance"	24	24
"Turicibacter sp. H121-1712675"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.5930607126998	-0.2004283867957	0.499584620901221	0.469750216637575	0.93950043327515	0.718835167244101	1	NA	"abundance"	24	15
"Anaerotignum lactatifermentans-160404"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.312690859795639	-0.2004283867957	0.34411797511608	0.772063422044275	1	0.948044916429834	1	NA	"abundance"	24	17
"Bacteroides uniformis-820"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.0498671840122697	0.113642937049257	0.211942711776335	0.524683523987059	1	0.524683523987059	0.993546840790121	NA	"abundance"	24	24
"Bacteroides uniformis-820"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.322972669136834	-0.2004283867957	0.157972770289176	0.624669438766145	1	0.624669438766145	1	NA	"abundance"	24	24
"Bifidobacterium breve-1685"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.2004283867957	-0.2004283867957	0.286596143348035	1	1	0.999185880544163	1	NA	"abundance"	24	23
"Blautia luti-89014"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.349174803047653	0.113642937049257	0.579419367269494	0.690812218022673	1	0.904402915475941	1	NA	"abundance"	24	23
"Butyricimonas phoceensis-1720203"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.153425146484928	0.113642937049257	0.309486654893873	0.906341488736089	1	0.897587838352575	1	NA	"abundance"	24	17
"Clostridium paraputrificum-29363"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.584789117237843	-0.2004283867957	0.704509720481504	0.600426175582753	1	0.188436348959835	0.928722005587758	NA	"abundance"	24	15
"Enterocloster bolteae-208479"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.141521477005006	-0.2004283867957	0.185044132859035	0.819614327358096	1	0.819614327358096	1	NA	"abundance"	24	24
"Enterococcus faecium-1352"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.175933417254577	0.113642937049257	0.351263224059476	0.867749269903244	1	0.867749269903244	1	NA	"abundance"	24	24
"Gordonibacter urolithinfaciens-1335613"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.0732436586450343	0.113642937049257	0.356557903876203	0.91503333384258	1	0.992780665642094	1	NA	"abundance"	24	23
"Laceyella sacchari-37482"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.238907782980361	0.113642937049257	0.115187722440162	0.532189180309157	1	0.781153036980182	1	NA	"abundance"	24	20
"Lachnoclostridium sp. YL32-1834196"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.0286630842935673	0.113642937049257	0.587413172396096	0.819093869604732	1	0.633686151662509	1	NA	"abundance"	24	19
"Lachnoclostridium sp. YL32-1834196"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.415875682031284	-0.2004283867957	0.356884432803785	0.593431486965024	1	0.5471707239134	0.993546840790121	NA	"abundance"	24	19
"Lacrimispora saccharolytica-84030"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.0694578514348791	0.113642937049257	0.370060591880426	0.909780693841038	1	0.976031110731674	1	NA	"abundance"	24	22
"Lacrimispora saccharolytica-84030"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.402497289992527	-0.2004283867957	0.285356263369722	0.55596463534618	1	0.802832594936749	1	NA	"abundance"	24	22
"Parabacteroides distasonis-823"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.113642937049257	0.113642937049257	0.286869995003241	1	1	1	1	NA	"abundance"	24	24
"Parabacteroides distasonis-823"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.309451312594165	-0.2004283867957	0.21382026984409	0.703047940587282	1	0.703047940587282	1	NA	"abundance"	24	24
"Phocaeicola vulgatus-821"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.0084506827169561	0.113642937049257	0.457630843717092	0.804284534631491	1	0.804284534631491	1	NA	"abundance"	24	24
"Romboutsia ilealis-1115758"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.190901133966342	0.113642937049257	0.329117699056003	0.826838429806378	1	0.826838429806378	1	NA	"abundance"	24	24
"Romboutsia ilealis-1115758"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.243587110023052	-0.2004283867957	0.24530984922918	0.887025102745639	1	0.887025102745639	1	NA	"abundance"	24	24
"Terrisporobacter mayombei-1541"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.279252709236425	0.113642937049257	0.467156572063378	0.73210329011077	1	0.928231352830525	1	NA	"abundance"	24	23
"Terrisporobacter mayombei-1541"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.0146364562181427	-0.2004283867957	0.355030270523184	0.654150288142801	1	0.880387976808292	1	NA	"abundance"	24	23
"Turicibacter sp. H121-1712675"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.243900921668954	0.113642937049257	0.626290180261086	0.839619874870012	1	0.886702894753936	1	NA	"abundance"	24	15
"Anaerotignum lactatifermentans-160404"	"PrePostFVT"	"Post"	"PrePostFVTPost"	2.51759825386564e-14	0	1.0642648094202	0.999999999999981	1	0.948044916429834	1	NA	"prevalence"	24	17
"Bifidobacterium breve-1685"	"PrePostFVT"	"During"	"PrePostFVTDuring"	12.3577046198809	0	647.638894403729	0.984776356829286	1	0.371347437473062	0.977662277843846	NA	"prevalence"	24	23
"Bifidobacterium breve-1685"	"PrePostFVT"	"Post"	"PrePostFVTPost"	12.2089904105171	0	341.336830828686	0.971467221378968	1	0.999185880544163	1	NA	"prevalence"	24	23
"Blautia luti-89014"	"PrePostFVT"	"During"	"PrePostFVTDuring"	12.3577046198809	0	647.638894403729	0.984776356829286	1	0.904402915475941	1	NA	"prevalence"	24	23
"Blautia luti-89014"	"PrePostFVT"	"Post"	"PrePostFVTPost"	12.2089904105171	0	341.336830828686	0.971467221378968	1	0.565207445223777	0.99998240308822	NA	"prevalence"	24	23
"Butyricimonas phoceensis-1720203"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-0.510775457684443	0	1.23827637575379	0.67998099799008	1	0.897587838352575	1	NA	"prevalence"	24	17
"Collinsella aerofaciens-74426"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-6.7817750990421e-14	0	3.18433154606175	0.999999999999983	1	0.999999999999983	1	NA	"prevalence"	24	3
"Eggerthella lenta-84112"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-12.1832907858512	0	351.463078415401	0.972347271286596	1	0.972347271286596	1	NA	"prevalence"	24	4
"Eggerthella lenta-84112"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.528520190490187	0	1.14924971467072	0.64560033802782	1	0.673048441028294	1	NA	"prevalence"	24	4
"Enterobacter hormaechei-158836"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-11.3803777687488	0	390.539713245921	0.976752830765667	1	0.976752830765667	1	NA	"prevalence"	24	9
"Faecalicoccus pleomorphus-1323"	"PrePostFVT"	"During"	"PrePostFVTDuring"	12.3577046198809	0	647.638894403729	0.984776356829286	1	0.466143265175241	0.977662277843846	NA	"prevalence"	24	23
"Faecalicoccus pleomorphus-1323"	"PrePostFVT"	"Post"	"PrePostFVTPost"	12.2089904105171	0	341.336830828686	0.971467221378968	1	0.0186089729157069	0.364780082333235	NA	"prevalence"	24	23
"Flavonifractor plautii-292800"	"PrePostFVT"	"During"	"PrePostFVTDuring"	12.3577046198809	0	647.638894403729	0.984776356829286	1	0.338448462909745	0.977662277843846	NA	"prevalence"	24	23
"Flavonifractor plautii-292800"	"PrePostFVT"	"Post"	"PrePostFVTPost"	12.2089904105171	0	341.336830828686	0.971467221378968	1	0.451113873203882	0.977662277843846	NA	"prevalence"	24	23
"Gordonibacter urolithinfaciens-1335613"	"PrePostFVT"	"During"	"PrePostFVTDuring"	12.3577046198809	0	647.638894403729	0.984776356829286	1	0.992780665642094	1	NA	"prevalence"	24	23
"Gordonibacter urolithinfaciens-1335613"	"PrePostFVT"	"Post"	"PrePostFVTPost"	12.2089904105171	0	341.336830828686	0.971467221378968	1	0.291795226053103	0.977662277843846	NA	"prevalence"	24	23
"Laceyella sacchari-37482"	"PrePostFVT"	"During"	"PrePostFVTDuring"	12.4228119121304	0	173.425580238596	0.942894815617584	1	0.781153036980182	1	NA	"prevalence"	24	20
"Laceyella sacchari-37482"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.52844715530106	0	1.14917155274539	0.645623506036136	1	0.617390970862526	1	NA	"prevalence"	24	20
"Lacrimispora saccharolytica-84030"	"PrePostFVT"	"During"	"PrePostFVTDuring"	12.6952602862267	0	65.013678367997	0.845181108167234	1	0.976031110731674	1	NA	"prevalence"	24	22
"Lacrimispora saccharolytica-84030"	"PrePostFVT"	"Post"	"PrePostFVTPost"	0.503127215517403	0	1.58802930992633	0.751376474958386	1	0.802832594936749	1	NA	"prevalence"	24	22
"Lactococcus garvieae-1363"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-12.7174005154526	0	319.933219263368	0.968292301735281	1	0.968292301735281	1	NA	"prevalence"	24	13
"Pseudoflavonifractor phocaeensis-1870988"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-11.4138763400214	0	390.539635228046	0.976684416641769	1	0.976684416641769	1	NA	"prevalence"	24	2
"Pseudoflavonifractor phocaeensis-1870988"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.452013737746435	0	1.4945714192927	0.762318931479489	1	0.762318931479489	1	NA	"prevalence"	24	2
"Ruthenibacterium lactatiformans-1550024"	"PrePostFVT"	"During"	"PrePostFVTDuring"	12.3577046198809	0	647.638894403729	0.984776356829286	1	0.546610433196726	0.993546840790121	NA	"prevalence"	24	23
"Ruthenibacterium lactatiformans-1550024"	"PrePostFVT"	"Post"	"PrePostFVTPost"	12.2089904105171	0	341.336830828686	0.971467221378968	1	0.0694493595906027	0.479200581175158	NA	"prevalence"	24	23
"Streptococcus equinus-1335"	"PrePostFVT"	"During"	"PrePostFVTDuring"	12.3577046198809	0	647.638894403729	0.984776356829286	1	0.304453898528746	0.977662277843846	NA	"prevalence"	24	23
"Streptococcus equinus-1335"	"PrePostFVT"	"Post"	"PrePostFVTPost"	12.2089904105171	0	341.336830828686	0.971467221378968	1	0.23561400131084	0.977188922448583	NA	"prevalence"	24	23
"Terrisporobacter mayombei-1541"	"PrePostFVT"	"During"	"PrePostFVTDuring"	12.3577046198809	0	647.638894403729	0.984776356829286	1	0.928231352830525	1	NA	"prevalence"	24	23
"Terrisporobacter mayombei-1541"	"PrePostFVT"	"Post"	"PrePostFVTPost"	12.2089904105171	0	341.336830828686	0.971467221378968	1	0.880387976808292	1	NA	"prevalence"	24	23
"Turicibacter sp. H121-1712675"	"PrePostFVT"	"During"	"PrePostFVTDuring"	0.602354423321606	0	1.38402678837829	0.663403646415972	1	0.886702894753936	1	NA	"prevalence"	24	15
"Turicibacter sp. H121-1712675"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.179145196263794	0	0.94919254597099	0.850301062597862	1	0.718835167244101	1	NA	"prevalence"	24	15
"Collinsella aerofaciens-74426"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.999999999999983	1	"No data points have the baseline factor level"	"abundance"	24	3
"Collinsella aerofaciens-74426"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.254918849334413	0.977188922448583	"No data points have the baseline factor level"	"abundance"	24	3
"Eggerthella lenta-84112"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.972347271286596	1	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	24	4
"Enterobacter hormaechei-158836"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.976752830765667	1	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	24	9
"Erysipelatoclostridium ramosum-1547"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	24	9
"Lactococcus garvieae-1363"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.968292301735281	1	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	24	13
"Pseudoflavonifractor phocaeensis-1870988"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.976684416641769	1	"number of levels of each grouping factor must be < number of observations (problems: AnimalID)"	"abundance"	24	2
"Pseudoflavonifractor phocaeensis-1870988"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.762318931479489	1	"number of levels of each grouping factor must be < number of observations (problems: AnimalID)"	"abundance"	24	2
"[Ruminococcus] gnavus-33038"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.0896802997992313	0.51566172384558	"All logistic values are the same"	"prevalence"	24	24
"[Ruminococcus] gnavus-33038"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.0619067887461343	0.479200581175158	"All logistic values are the same"	"prevalence"	24	24
"Anaerostipes caccae-105841"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.415370133591968	0.977662277843846	"All logistic values are the same"	"prevalence"	24	24
"Anaerostipes caccae-105841"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.015230723163959	0.364780082333235	"All logistic values are the same"	"prevalence"	24	24
"Bacteroides uniformis-820"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.524683523987059	0.993546840790121	"All logistic values are the same"	"prevalence"	24	24
"Bacteroides uniformis-820"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.624669438766145	1	"All logistic values are the same"	"prevalence"	24	24
"Enterocloster bolteae-208479"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.451259934742514	0.977662277843846	"All logistic values are the same"	"prevalence"	24	24
"Enterocloster bolteae-208479"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.819614327358096	1	"All logistic values are the same"	"prevalence"	24	24
"Enterococcus faecium-1352"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.867749269903244	1	"All logistic values are the same"	"prevalence"	24	24
"Enterococcus faecium-1352"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.00295053074129946	0.203586621149663	"All logistic values are the same"	"prevalence"	24	24
"Erysipelatoclostridium ramosum-1547"	"PrePostFVT"	"During"	"PrePostFVTDuring"	-17.2735630753165	0	2048.01584183379	0.993270488634863	NA	NA	NA	" Hessian is numerically singular: parameters are not uniquely determined"	"prevalence"	24	9
"Erysipelatoclostridium ramosum-1547"	"PrePostFVT"	"Post"	"PrePostFVTPost"	-0.411285284583565	0	1.02078339366807	0.6870133913479	NA	0.0622173873962295	0.479200581175158	" Hessian is numerically singular: parameters are not uniquely determined"	"prevalence"	24	9
"Escherichia coli-562"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	0	NA	NA	NA	0.0211466714396078	0.364780082333235	"All logistic values are the same"	"prevalence"	24	24
"Escherichia coli-562"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	0	NA	NA	NA	0.38751823669685	0.977662277843846	"All logistic values are the same"	"prevalence"	24	24
